series,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m1.Enterobacteriaceae,m1.Lachnospiraceae,m1.Muribaculaceae,m1.Paenibacillaceae,m1.Ruminococcaceae,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m2.Enterobacteriaceae,m2.Muribaculaceae,m2.Paenibacillaceae,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m3.Enterobacteriaceae,m3.Paenibacillaceae,m3.Ruminococcaceae,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14,m4.Enterobacteriaceae,m4.Paenibacillaceae,m5.C1,m5.C2,m5.C3,m5.C4,m5.C5,m5.C6,m5.C7,m5.C8,m5.C9,m5.Enterobacteriaceae,m5.Lactobacillaceae,m5.Paenibacillaceae,m6.C1,m6.C2,m6.C3,m6.C4,m6.C5,m6.C6,m6.Enterobacteriaceae,m6.Lactobacillaceae,m6.Paenibacillaceae,m7.C1,m7.C2,m7.C3,m7.C4,m7.C5,m7.C6,m7.C7,m7.Enterobacteriaceae,m7.Lactobacillaceae,m7.Paenibacillaceae,m8.C1,m8.C2,m8.C3,m8.C4,m8.C5,m8.C6,m8.C7,m8.Enterobacteriaceae,m8.Lactobacillaceae,m8.Paenibacillaceae
m3.C4,0.20013071322737652,0.4969435224041362,0.16645778542732959,0.18568066328329502,0.19016869921345414,0.13799389242002136,0.2944729727032812,0.29731289880948397,0.6226185503206529,0.481642162245423,0.4124733448881778,0.4268234725678073,0.4608073232505253,0.26716886952038055,0.34976065569739156,0.2052348262401118,0.36597125666285935,0.4162833658005193,0.30474016821439254,0.4685652577003342,0.5084142595190344,0.28275567156478154,0.2772047932411643,0.154168149113449,0.1746375483322754,0,0.49354121230077697,0.5226068004285509,0.510597419446514,0.5057020511595007,0.6053257046504065,0.5194634680403605,0.5905024037431114,0.6919398089609142,0.2955726941323369,0.5310000877424639,0.2913500546969555,0.5358160566834904,0.2283499907623825,0.5931645231853155,0.5013317327467182,0.1648112420043487,0.2987283454063919,0.16564831767129418,0.43791288835321773,0.20168147407899484,0.4600774193252358,0.3142441204778442,0.48625335695157235,0.6517203138398285,0.43940022526577505,0.4447491935994804,0.49731091916725034,0.33015850052343243,0.3621955926858599,0.1405589987793665,0.24079027198050984,0.3298363278406158,0.27743417016099026,0.48632116941489967,0.5233440759581518,0.5623369139925916,0.523183726652577,0.4950716384066671,0.17030665296148695,0.383432872573662,0.2757882768553125,0.39754217712682594,0.5158129435968422,0.5060181222845039,0.1272106256575456,0.5514273943054073,0.507346837031412,0.2062185481526675,0.369565800660135,0.26973356478391797,0.4429654461308029,0.21873264206251575,0.37289305946453855,0.27857805005914993,0.4888051602033091,0.5625315160679671,0.5101478271989579,0.342446096724911,0.32740992591299856,0.3969951043369596,0.2656014321657054,0.3289100067451769,0.5209998189479483,0.5464753304692871,0.504869781368496,0.5492878518895377,0.4941076020857733,0.28627426405639667,0.3308743799204924
m3.C5,0.6629259486153298,0.5516595389678498,0.648662805045688,0.5854686171192305,0.47387085175254884,0.5103913195850841,0.5074168880555688,0.3967740862853988,0.470794275677227,0.5175792831140076,0.3861423576735282,0.5572486286887719,0.6174282503927035,0.46122401240123434,0.6587448793675741,0.5094441640564777,0.3766222913481926,0.3130311233366512,0.5051499710913381,0.522006345579412,0.4083447387263922,0.620271238279436,0.6226527672936735,0.48710055090169635,0.38021172076123255,0.49354121230077697,0,0.4530756807744737,0.13291959815648635,0.4866632105808695,0.4009335069829145,0.20478379053451579,0.2320803935769622,0.5043979684813154,0.505370522837304,0.44256886263739414,0.626639241269116,0.5954471603434282,0.6583480189126067,0.6207820021701567,0.63208149948713,0.5071063899606336,0.44696082813703564,0.3783500332555204,0.3916246313152938,0.3922537531500183,0.41383572755259923,0.22588948957436628,0.3925190222410111,0.27716577025966227,0.43187513643164555,0.2990734696528259,0.5379790490330342,0.6996881573865484,0.6025155690475792,0.6472900275583728,0.6419439046925075,0.6027509248692031,0.4446494371837201,0.34576587390804003,0.4408843655218728,0.5690931015973568,0.4400717923462205,0.5521888095180654,0.4301108571486014,0.6247902834931964,0.5988810134022597,0.6515252397748847,0.4112917093664148,0.4488250477104252,0.46632289284817663,0.48054684121094604,0.5932322757460784,0.6340373594767337,0.620687841183967,0.6421474294334535,0.6473933118029436,0.42672524944750156,0.4035459458852625,0.4392233452212212,0.45607043406175074,0.46091648489574255,0.5688736535182122,0.5903583318137096,0.6200142966541994,0.6469958827961877,0.6377508738988095,0.3868903022293846,0.4041187976861157,0.477995549001055,0.533705988545067,0.4886851713741499,0.5864700166431654,0.6821369636381369,0.6715011519942793
m3.C6,0.5951660607518898,0.6526811802051208,0.698887817294938,0.5993555969551698,0.3916865601389774,0.4842279300797858,0.6488462584814767,0.3236049544138392,0.3544006765907308,0.17837553493182012,0.22215494731553864,0.18326819083851165,0.513156056090682,0.5168135149099826,0.6019203838076626,0.7218426587713462,0.7389343326593759,0.2640403863996559,0.7703170787318173,0.16870958713236328,0.17914765703872348,0.4913259437742046,0.6072815147244761,0.5283988064860057,0.4735176636916909,0.5226068004285509,0.4530756807744737,0,0.220761178395954,0.24955104873436207,0.2600788651596181,0.37186603103640536,0.22357741358515293,0.5481380073987112,0.3166738252618252,0.13935129944146474,0.48603621122650764,0.5161111017836184,0.5910235393045791,0.5386312735424363,0.5840864477931793,0.4969865121098874,0.6879525094892915,0.6177496694118321,0.24702511607953803,0.6931843883321439,0.503036767505499,0.3981671959230604,0.22248954811256294,0.47690103879929213,0.20471908711404951,0.17172521201551616,0.12488474590517373,0.5411236831890018,0.5968263800961676,0.602572093730783,0.5605571212767118,0.4832349726134968,0.2684189568704033,0.12557586243957286,0.20770538256421978,0.3725694362437637,0.09942982030540137,0.6168857503372942,0.47886171252527665,0.5005617588454192,0.6446458442007631,0.5583568089040949,0.1230520742567145,0.2926879782347571,0.38036223686809634,0.0950113844574656,0.5465568247082235,0.5597178237118241,0.5195124551578005,0.6389386980441105,0.5645241601419797,0.3277417702918669,0.20461057091584933,0.3176747952347476,0.1381546144575757,0.08381996014233695,0.5982387086896468,0.630243665129093,0.5108165351526301,0.5427585049373973,0.6547461160132466,0.24304091161026375,0.1459445729351826,0.06617534092408828,0.1837543662070218,0.22346150445557766,0.5578234761893173,0.5780379812248988,0.6203509330025642
m3.C7,0.6790522101004794,0.5107900743043499,0.6246379372377734,0.6411384823124349,0.5408342100243286,0.5792413811123561,0.627611366421031,0.4250472618639207,0.4337748928106221,0.35465715978291346,0.28213702168875476,0.4066599381304823,0.5553110051910035,0.5158802579866206,0.6163097709687002,0.6626199108505495,0.5941149550786955,0.23668231439704912,0.5988801103999476,0.3587145194804924,0.21898142998922387,0.5358506069849042,0.5917305234062604,0.6360139009233465,0.5727167523348412,0.510597419446514,0.13291959815648635,0.220761178395954,0,0.35098785339480587,0.31579363226185186,0.19452947386593167,0.16839209988161974,0.48638804808593283,0.3719158223268857,0.2650708350938542,0.5435912310979887,0.5202710215787051,0.658773347577688,0.5360132869978134,0.6111985663722632,0.6135913198868562,0.5331699810789872,0.5671861094379467,0.31124063619069275,0.6606130441484507,0.4599214478474477,0.2508922793431275,0.3054416265060682,0.32473848369363845,0.3326970891383296,0.1944197833942103,0.32928264438275145,0.5881762900508359,0.6390726630853988,0.7162996445090299,0.5911812111093362,0.4795132242611664,0.4513350541398259,0.21561691803120953,0.34223467303620625,0.5127973027402375,0.3305017542121461,0.6970355657945881,0.5861972085466925,0.5427163801017607,0.5850040876339031,0.5830237611063205,0.28878391942427895,0.37704236361319343,0.47256136715728025,0.3377019293845772,0.6172648399968761,0.753628399080022,0.5480823167272145,0.592721605426132,0.574799806479894,0.47743471799696646,0.3632055608681888,0.45245749573089644,0.3180076395562267,0.32036993550428117,0.6644920780611695,0.6610795545773349,0.5473797739854607,0.5705780627322062,0.5825391596309205,0.4127459913502337,0.2723050989602611,0.2973801053200903,0.40547527677545014,0.35493361997160067,0.6180966763966584,0.7080585357471793,0.6280201223765656
m3.C8,0.36613538125888434,0.3680462055222692,0.38245712561354905,0.4360092475132087,0.41217609677064226,0.49467554963002014,0.6618581175055178,0.35719098942270855,0.2959403538818348,0.22884467856716006,0.22857617973073596,0.12277575462304569,0.5212087137692218,0.5804692345213409,0.360199437854956,0.43827327486066614,0.5527134777422782,0.36355876465870585,0.5722995606759973,0.22137136680875102,0.22629835753304373,0.616854504453992,0.32083369565207764,0.45715087628436646,0.5281312697646772,0.5057020511595007,0.4866632105808695,0.24955104873436207,0.35098785339480587,0,0.29148370058183937,0.3447497004785238,0.303842350558856,0.4794304502350517,0.34727085981282424,0.27080073892847334,0.612351064670691,0.5081277878571373,0.3619782010638395,0.5441634421418644,0.5266413700461212,0.5073661316781897,0.6352720723761747,0.4897315526359638,0.40573066465132634,0.4555694707475082,0.5975330587702239,0.5332483075315808,0.37337015479359725,0.5797042088906932,0.28033766488536005,0.34085283040556047,0.24334360345145978,0.5739713629792418,0.4299143608518865,0.3856785725465952,0.5173032156840762,0.4704690725877836,0.2561020673215998,0.24022712905845556,0.1747186226511369,0.43041442223835513,0.3346780106495344,0.6340633149370396,0.5461070467094726,0.5651632557818296,0.3187931597395124,0.43240626905645185,0.14983797524133324,0.16044214058546202,0.42040298917136176,0.2789922432063551,0.5489133882664488,0.4781623229147164,0.5003968581966622,0.3176390742661014,0.41994706284070027,0.35506429219179036,0.15211306980041006,0.3151929709193225,0.14978727376007916,0.24822906175427184,0.593251381767061,0.41128766508299874,0.5318330190747378,0.49277234333282505,0.3208275204632235,0.262968134101333,0.16927370588452373,0.24440164487328908,0.2817659889179477,0.23529984013930116,0.5830079072519808,0.4050563521068603,0.3617725681011068
m3.C9,0.5319025699312017,0.6051081577502886,0.6089657245658034,0.6515850580276709,0.6165167453872964,0.6533002895203259,0.6357104224746515,0.5536692094000755,0.30760322182814326,0.260672875560935,0.2448207890101024,0.30463188493084725,0.5959559845808284,0.5208485605323961,0.5666907128403238,0.6406414920089664,0.688067360675591,0.3073908608292314,0.711671233513828,0.23702346868461455,0.34012481927261273,0.5719777730952549,0.543591124476031,0.6532281012714484,0.6710462357214424,0.6053257046504065,0.4009335069829145,0.2600788651596181,0.31579363226185186,0.29148370058183937,0,0.36041087823849216,0.18809609168195995,0.17424148264513994,0.5076154598238761,0.24431109952762375,0.5713261935554601,0.5968258461587317,0.5350162937527343,0.6006678081908495,0.6078255134131596,0.6585147812797684,0.7234976674553601,0.6484018429424625,0.4512261966105068,0.6311396433033905,0.5228445285850163,0.597118961664769,0.3648885332502769,0.4191022456598106,0.2784121537730351,0.33531417026656984,0.20315426581217855,0.60072181098629,0.5649657874443557,0.5810281896107072,0.5044157444698607,0.5004131210364867,0.5093463767027817,0.30157576493652427,0.2663290904294794,0.47966218845072406,0.34164868047219366,0.6535116269867111,0.6648433523061252,0.6006431678486917,0.56595223102682,0.5787658270333647,0.2734989552960476,0.19592359085766975,0.5785009103591134,0.293544901837025,0.5741265883913856,0.5831885816227405,0.5731507658917194,0.558135956963099,0.5717705814364217,0.5554134915730198,0.3650141817989637,0.45225849096774673,0.24181627233603187,0.3086918131657703,0.6028053056851891,0.631348577760516,0.5919647593837456,0.570154324292296,0.5674840042302896,0.3902930047374291,0.2248597409092815,0.28697863751504815,0.18513372188264088,0.14529334643800795,0.5479131399140365,0.591850616126091,0.5560120760521217
m3.C10,0.6389101417972826,0.597123772839233,0.6174594489723901,0.5443600709544949,0.5287610303603347,0.5006408585679597,0.4960909091894846,0.3751257952987137,0.24583209885249202,0.3487745921340166,0.35341360530767096,0.4210892271766019,0.6139378795052541,0.5274530385487894,0.6094560249337408,0.5459818082540402,0.5803766268641142,0.18472022061502558,0.576498113498752,0.36413265319915256,0.30051877813824857,0.663093613188686,0.6166333600706455,0.44460163311288525,0.4164258859316673,0.5194634680403605,0.20478379053451579,0.37186603103640536,0.19452947386593167,0.3447497004785238,0.36041087823849216,0,0.2937026510465591,0.5121645924619989,0.4263148865221975,0.31698523167262116,0.6636969284297115,0.6022849976013893,0.624444065368166,0.6037044871314645,0.6439509543991612,0.45933612444603655,0.3999114897713413,0.47517249044893906,0.36879297843336156,0.6060083954412019,0.3806914808580134,0.2065649677055127,0.275615160430255,0.394793303803073,0.24915499496312854,0.3378584254724295,0.39204084041684184,0.6115169782446073,0.6009168000215586,0.6770387767539149,0.7057628216903011,0.4920057873163596,0.35992285742381214,0.3149466213400167,0.3184406856631722,0.4656553483359216,0.36633466055868313,0.5176199485956082,0.4923136489494141,0.606810943241862,0.6274109162612527,0.6266432959957303,0.30438160030728856,0.15364595590699037,0.3979510913748038,0.40531569764164455,0.4775758609887961,0.5884837193726385,0.612816154584719,0.6389036942975588,0.6199013682296131,0.30961120009408016,0.2351105984994425,0.2260440418978652,0.3348071811750387,0.38585845195238133,0.4898603447071499,0.5692317118651216,0.5959757639007601,0.6224772804518288,0.6459671219168948,0.22761194251670758,0.30635556661206476,0.3844087084179635,0.30919668357419605,0.21195845019904436,0.41154351585933446,0.598936932284386,0.6331855285559016
m3.C11,0.6447231317467084,0.6294551856448538,0.7208265581279947,0.7106140831829036,0.5371451400409125,0.6114656289013776,0.6490103833923546,0.4426288891575513,0.41278966065308276,0.29035457766464756,0.25400329317060244,0.34491503975248416,0.5329815412233191,0.49633086587534425,0.6705796839650187,0.7422976683052339,0.7690881011063176,0.35119358589638106,0.7608919689503781,0.28304072761786525,0.2719951885675297,0.5104372297607073,0.6548685437021693,0.6557646828434143,0.618298672606225,0.5905024037431114,0.2320803935769622,0.22357741358515293,0.16839209988161974,0.303842350558856,0.18809609168195995,0.2937026510465591,0,0.3691026777427602,0.4782883782008507,0.2417878010838752,0.5186957099064715,0.49270005266396655,0.6448435738895457,0.5003494353237553,0.5933115829994465,0.6257223991533192,0.650949271869031,0.660871339180114,0.37053990989020336,0.7282255150107995,0.49937921882409153,0.34800789810985033,0.2029877810538092,0.4152693347917854,0.3268926811743177,0.29168663193906297,0.2474086926045046,0.5671067793308433,0.6318440683021034,0.6923742014693544,0.5685360111498952,0.48033029932433924,0.408446245200233,0.22049248594839976,0.28101240028994945,0.4789753029579903,0.33956457866637435,0.6865665972300602,0.6004467033226113,0.5226873157624101,0.6790449580847964,0.5694229376891247,0.24444117574247248,0.35353361419730667,0.4865481605425077,0.33201725368778534,0.6234334852914722,0.6704551197080558,0.5331954721688787,0.6735573704657233,0.553031593790592,0.4641755198987044,0.32676716131797723,0.4410781782189045,0.24876286085862265,0.3197768469067974,0.6666728547799842,0.7030903811568043,0.5292441640160397,0.5454171174634028,0.6840288856835359,0.4240938846080303,0.21858806157744648,0.27097345218264723,0.31474587041781743,0.2621548346397029,0.6318997735838632,0.6740486414910067,0.6437081927301732
m3.C12,0.644021965520108,0.6911387143709213,0.6821825051963617,0.6125805385509501,0.7469665087936664,0.7129851370506998,0.6424605701436641,0.5109205564323342,0.5458430341573843,0.5233923203611186,0.540069445942509,0.5194072994329222,0.6889812449901362,0.597802250868268,0.6618028420295465,0.7063880686920465,0.6819068057484861,0.46185995914867484,0.7501028618439327,0.4897600694287273,0.5453539759908546,0.7099453620598246,0.6466550802330057,0.6035462828203043,0.6112871905568176,0.6919398089609142,0.5043979684813154,0.5481380073987112,0.48638804808593283,0.4794304502350517,0.17424148264513994,0.5121645924619989,0.3691026777427602,0,0.5657467541815786,0.4765988966241529,0.7219580524092029,0.7165215478421487,0.6483950654055166,0.7582851579898842,0.7126505303882844,0.6393828113078219,0.6754493991880284,0.7097560195640656,0.5395409850901755,0.6951904930656598,0.6658764985681691,0.6407462574078999,0.5943165883150364,0.4898555571038876,0.4755279208004132,0.512474639499412,0.4434999843216584,0.7281070728191243,0.6784750470534866,0.6637966521058156,0.5578724717689618,0.7125741178712943,0.6287004283382212,0.4871131031611404,0.5667176974639678,0.5087561136447015,0.5010987912503406,0.5805016495055475,0.7033694020571992,0.7433020491481489,0.6588987895872438,0.6910293642444316,0.501146185243651,0.39481193425919314,0.5946501116668815,0.5526075844486187,0.5403753517183534,0.660810727439624,0.7038988933721724,0.6537782005161199,0.6802352007998889,0.49614019599824766,0.4562040073267246,0.4239592851431969,0.5311292174959004,0.5335645937779268,0.5579533829963828,0.6520132723249916,0.7300498505373995,0.6947770839389944,0.6587892369543387,0.4181109738130979,0.504721849638046,0.549692011571463,0.46444078644928344,0.4172437609027968,0.5405088861560086,0.6874995343887875,0.6578222441408366
m3.C13,0.6037175660169376,0.647211881958202,0.3906629263553104,0.24323894873936114,0.28255945624064205,0.28138695169294625,0.451692927554601,0.22846529250511827,0.451304579224983,0.49800044837750546,0.4628102665117214,0.4185051807788377,0.5326939982683987,0.4414123416063298,0.6843285077747636,0.43722021738856187,0.6445949756916156,0.407511998907115,0.6172785357395634,0.4736481704647424,0.2875796106795363,0.43245182892392786,0.6505569162996652,0.2975443092734035,0.3740823789531956,0.2955726941323369,0.505370522837304,0.3166738252618252,0.3719158223268857,0.34727085981282424,0.5076154598238761,0.4263148865221975,0.4782883782008507,0.5657467541815786,0,0.40388693272243603,0.44172910821030353,0.6066263523419739,0.6342706352868144,0.6440394709908288,0.6555984759036619,0.28424292371968407,0.5497346098489029,0.3957474265341494,0.2808863945738137,0.4768869085078328,0.3800319561245461,0.23907165712820588,0.3217875045557419,0.5563686240485797,0.3012869491084835,0.3578055479425044,0.44238722871318403,0.4979876376793353,0.7005511149737116,0.41629336397244865,0.45242359307907976,0.4406132719178475,0.2816976843835707,0.2622720301526541,0.36612811934195266,0.4881747688236143,0.3319248756227844,0.4009354868324124,0.30069880080414835,0.5130470901966768,0.5675960904614095,0.5806478384748648,0.32538793054404613,0.4258216646823235,0.22885130080147442,0.35156560062740405,0.42031863322896934,0.45787945125148644,0.5264517048592063,0.5669856552739378,0.6444687386308563,0.22274055903407097,0.3182371991481495,0.270059905831906,0.3482150882961076,0.34099922710400354,0.427183485380056,0.589959176994714,0.467376960453479,0.5755074973702774,0.5567966317652798,0.32323723776948,0.3404812823590613,0.3389928905189654,0.4127389430357341,0.4981150053732487,0.4590187239988073,0.5388844563070772,0.6910401935866315
m3.Enterobacteriaceae,0.4578282772168498,0.5557771513667178,0.5357564071982283,0.5880203842254532,0.5444438977649075,0.5822797787953544,0.6661270616456212,0.4775903438504928,0.38106731618939593,0.028776917980069427,0.21703355216704479,0.1602539684510751,0.5253313240353638,0.532833319115499,0.4992115915322466,0.5749720847661648,0.6237250469621385,0.4019905385070114,0.658965112144722,0.019889524042896123,0.24591118552028912,0.5151779794211262,0.4830467105490185,0.5771801124038385,0.5888431443808767,0.5310000877424639,0.44256886263739414,0.13935129944146474,0.2650708350938542,0.27080073892847334,0.24431109952762375,0.31698523167262116,0.2417878010838752,0.4765988966241529,0.40388693272243603,0,0.5167598130801068,0.5457402888072969,0.46575225302241385,0.5049625894203856,0.5436576373531911,0.6067447160526503,0.6448521829874971,0.5734518308517322,0.3618062743699231,0.5591542601085016,0.6779029086177879,0.6066000401056932,0.3539973798733499,0.5478093957027332,0.3951023190604095,0.3274249481038888,0.018068322322029484,0.458591792455757,0.4938886090865974,0.5064192980462959,0.5734137992800428,0.5115778560038388,0.4396867265035751,0.22625298472497135,0.20511048452640768,0.29618375196763236,0.20670880057695618,0.6350137807652185,0.5971367283635838,0.47906279223967263,0.5077635758162582,0.5267067744417482,0.142061963643344,0.2321782404051813,0.5624020286796951,0.15342233209310063,0.6104152937543674,0.49409284205136317,0.48603746810497916,0.4961935524732205,0.5141348000153035,0.5078803079685871,0.3622738243697453,0.510978923139656,0.11516065434393474,0.1470373731161222,0.6535976654263056,0.5792241240067516,0.4749188701596345,0.5040918204485527,0.501995723767106,0.4629691164519486,0.14067393034373965,0.120663407074317,0.12309016285162144,0.1815676047150725,0.679674718992805,0.536869621756897,0.49175255646535554
m3.Paenibacillaceae,0.31133665348147466,0.30117353481700404,0.405174643243869,0.3893250726546943,0.293996500105449,0.3315179351600408,0.5377730444628086,0.4626508670408055,0.588133216716537,0.5269499745493792,0.45837895059432676,0.5717945824094328,0.06219563877741907,0.24487290936441375,0.30694945758145953,0.5092594268575876,0.6366213131525585,0.585177940236165,0.6685802649708477,0.530086992722447,0.5293110916132118,0.004118409393446765,0.3412724091147381,0.38051793346285745,0.3757917218408996,0.2913500546969555,0.626639241269116,0.48603621122650764,0.5435912310979887,0.612351064670691,0.5713261935554601,0.6636969284297115,0.5186957099064715,0.7219580524092029,0.44172910821030353,0.5167598130801068,0,0.10680882462775776,0.28808689881101,0.12365699436692668,0.2565760287519827,0.40448047874152004,0.6145318026681559,0.44110595786816187,0.5143531933636885,0.48275173165464846,0.6351678255081932,0.5553625087960636,0.5511667343497333,0.6369290085214507,0.6070864337740505,0.5033520244150282,0.529026456321813,0.044851902906266616,0.20915678611545152,0.279652980661823,0.1709747200154218,0.3068290628737034,0.3698150020836516,0.5534368032797806,0.5288266827665833,0.6372042489469277,0.5737501596231153,0.5786890671016061,0.32734511638232544,0.03685503935268852,0.3515905110198012,0.12696991151081494,0.5527467056326646,0.6278814214811448,0.30690184303042745,0.5677771015142675,0.570858960093967,0.1580105779817057,0.08978837865500855,0.34623808227100095,0.14730936607538014,0.3886904875108772,0.4603576464247914,0.4297955791685658,0.5559480766063503,0.5602329131714292,0.5911531172317134,0.2767945447100584,0.062323799954125736,0.1112035769221218,0.37351898052014243,0.4678441882680763,0.5638495123105787,0.5441721586490259,0.5763053657053756,0.5961402879864932,0.6076921260873678,0.1820347046925711,0.2409681028238041
m3.Ruminococcaceae,0.2043438043988316,0.1731349594760102,0.5592890513409149,0.6608271119987504,0.5285604581840613,0.5897348875109628,0.729938728474105,0.5900369916777528,0.6487301047531295,0.5017567073455946,0.5853271472181316,0.48013975922270935,0.04722364753013675,0.38644507360615066,0.1829877486655882,0.5786828088195333,0.5420030094826085,0.5987533007790522,0.6494123819983497,0.4964503306302789,0.5565170825251651,0.11846041617050129,0.20874192115153378,0.656343928372382,0.6631229536732253,0.5358160566834904,0.5954471603434282,0.5161111017836184,0.5202710215787051,0.5081277878571373,0.5968258461587317,0.6022849976013893,0.49270005266396655,0.7165215478421487,0.6066263523419739,0.5457402888072969,0.10680882462775776,0,0.1822001463167221,0.049286819335001564,0.10866709945978825,0.6470318119152567,0.7459182466533598,0.661948069835544,0.5738957985209872,0.5307873174850112,0.6909179666723642,0.5593393845672759,0.533862721561293,0.6600351596621429,0.6157256541438911,0.5589008004864109,0.5186823255136601,0.1077485318227811,0.14400652061810848,0.5192482529567088,0.3725150399589888,0.5075867196810433,0.5420258647773561,0.552552723711256,0.5605755676553684,0.5819113212661178,0.5700702519656438,0.7364851896826353,0.5774011000010358,0.11245665576778396,0.30910687102963985,0.19486201933546488,0.542938389505681,0.5452071844597541,0.5471543421866106,0.5723001070556004,0.706051312176206,0.37934181459691574,0.17884183434534462,0.29477118335256136,0.14717155741449262,0.5770592810209338,0.5492126040832075,0.582178896285521,0.5190751136664422,0.5705377036689769,0.7260730551108605,0.37160394133505226,0.17864133676819094,0.17717111881648473,0.3177847965025097,0.5969638080378358,0.549084260506038,0.5574402482743348,0.5277547019908936,0.5830324299576222,0.715165268992308,0.33017740579309496,0.2078718346073456
m4.C1,0.007501058710712161,0.12688893506526555,0.2781619044469261,0.3383940909764357,0.4034282934519803,0.3588287572873242,0.48256876743129773,0.6711327813578355,0.62277058019913345,0.41065537664973306,0.443916796879824,0.35517570288314404,0.21328561237686516,0.42936699952265955,0.0433381825198067,0.34526714547627346,0.38306082925739227,0.6558159826299652,0.4658474840637318,0.39566249668176257,0.551620730029269,0.26460487445528,0.022100891984721427,0.3628900173488313,0.41661507659325003,0.2283499907623825,0.6583480189126067,0.5910235393045791,0.658773347577688,0.3619782010638395,0.5350162937527343,0.624444065368166,0.6448435738895457,0.6483950654055166,0.6342706352868144,0.46575225302241385,0.28808689881101,0.1822001463167221,0,0.258693672796351,0.13077147855008697,0.41113998784688754,0.4914078607633362,0.3616079319779463,0.6825644837165613,0.3041140926057264,0.7532440105275873,0.6446220794889427,0.7211849556346577,0.716106428529948,0.6840460948858855,0.668256911991516,0.42766617652861494,0.21062838660240868,0.04457918613846468,0.17447238328625247,0.19877620423831566,0.37534120848778285,0.6133068160560378,0.5866012555766413,0.4685078914706896,0.5064448258115724,0.5267609469627141,0.6424435109148312,0.41596018769996723,0.22627061759207678,0.10371709065189871,0.1333708114336486,0.4543180827820297,0.4457418282042903,0.4283438842226043,0.4899164137348252,0.7038846711296435,0.181326068417066,0.15227207508714857,0.08859614804778848,0.08126742175953094,0.5757628021750973,0.5157077511814425,0.6565738526791816,0.4255557047553604,0.5093458895554868,0.6837714242626937,0.20619990582656367,0.20170247546559728,0.13273685792970102,0.12349067788199297,0.615986814169261,0.46423560942630304,0.4866419216679665,0.4530960421364145,0.5028260018283335,0.7174791084926426,0.1262582291054204,0.0497578650813445
m4.C2,0.2902757453457584,0.19885306657187474,0.5542786422620045,0.5744359774151376,0.5435719055118831,0.6301414691281099,0.7499454643963175,0.6064316366622086,0.6560330037910993,0.500363068072701,0.554200729612158,0.5128076259006,0.07242781865442194,0.39745703167303614,0.19067037824038768,0.648900404613913,0.6082634144675811,0.6315048046114436,0.7071037487114342,0.5141012631855287,0.5822730339368172,0.1317218115176183,0.27480401568051194,0.5877030078557505,0.6651331278772309,0.5931645231853155,0.6207820021701567,0.5386312735424363,0.5360132869978134,0.5441634421418644,0.6006678081908495,0.6037044871314645,0.5003494353237553,0.7582851579898842,0.6440394709908288,0.5049625894203856,0.12365699436692668,0.049286819335001564,0.258693672796351,0,0.15372586932360022,0.6243746707277951,0.7653664675552951,0.6799081187238641,0.5929335478387512,0.6094481465215327,0.6981774088753137,0.5762729516611964,0.5536695877717175,0.665732690927417,0.6402272403785207,0.5834772651461845,0.5250798121373976,0.09491135308746501,0.1922042441016394,0.47733079268124545,0.3378814105587581,0.47203142627706995,0.5996397526562129,0.5710791533671992,0.5869418319905328,0.6466600194208098,0.5892077091726625,0.737301938835984,0.5826535127495966,0.10331687531764888,0.37781037661627104,0.2204552166191296,0.5690915658840263,0.6012295317755638,0.6105718626241496,0.5856656153502535,0.7061085106585561,0.3486871158169361,0.17389551535184988,0.37252912454543163,0.17446017981812822,0.6125205557415663,0.5818376293957642,0.6166265466063494,0.5512635157972878,0.5803361762770624,0.7249259385144151,0.35951205563312316,0.18098816284687247,0.1590551436203611,0.4075711927547728,0.6240391558184686,0.577252101741847,0.575462490003614,0.5411010156446698,0.5897242743880691,0.7202536315583559,0.3536981327685357,0.2605361436584537
