time,window,target_i,C1,C2,C3,C4,C5,C6,C7,C8,C9,Enterobacteriaceae,Lactobacillaceae,Paenibacillaceae
2,1,Lactobacillaceae,0.11179939194284087,0.0472275246242026,0.16288392889220007,0.12315331610703034,0.12670903925242924,0.1784744726350966,0.1816808709596466,0.2253922796717451,0.24034379184946403,0.0055889065777977205,-0.11024045140569784,-2.943267187525632e-16
2,1,Paenibacillaceae,3.5192177542587774e-16,1.4644914910781037e-16,5.109468437450116e-16,3.905928801850375e-16,3.981163571988956e-16,5.657494897016001e-16,5.713470337187152e-16,7.099763728299003e-16,7.572031436672775e-16,1.7550104720044394e-17,-3.4617352063833123e-16,-2.3665827156630347e-30
3,2,C1,-0.36896304874617103,-0.12514987634684763,-0.5193303157244348,-0.43034113340050356,-0.40317415255699807,-0.5751625769026285,-0.5881405847974562,-0.7422617407651843,-0.7927682444249503,-0.014324765164882455,0.2733954790024591,4.689197439433707e-16
3,2,C2,-0.18425942972404527,-0.06529519691534208,-0.26124762593802153,-0.21212176128210003,-0.20253521781685527,-0.28598358489787484,-0.29461729095445094,-0.37052280350115396,-0.3955998519087549,-0.007100150860491881,0.13652164595762475,2.327730639788224e-16
3,2,C3,-0.5605596527239148,-0.19102690502425915,-0.7896270021576683,-0.6528863204443647,-0.6129040325986913,-0.8732850660856775,-0.8938304517488945,-1.1276365836213262,-1.2043215344320446,-0.021745022754083503,0.4153421432858135,7.120336214308153e-16
3,2,C4,-0.36666686804867704,-0.12452516718507196,-0.5161987829476911,-0.4275196864696689,-0.40073371036256394,-0.5715572486656784,-0.5845324879412926,-0.7376387465711041,-0.7878235774300306,-0.014233035348678251,0.27169894660179333,4.659076910226798e-16
3,2,C5,-0.42685290920075325,-0.14684526522259014,-0.6022109466724067,-0.49580015402818584,-0.4673073494475559,-0.6644593501016458,-0.6810816042379738,-0.8586000464135167,-0.9169231729206297,-0.016532605266886654,0.31627938519743143,5.414669053566852e-16
3,2,C6,-0.5254677648133544,-0.18983323987506684,-0.7475424602743831,-0.6011423467004146,-0.5790839727333957,-0.8132655486999332,-0.8413150298769871,-1.0563592042342922,-1.1276736791660058,-0.020172711025874063,0.3892284710490502,6.622525756228856e-16
3,2,C7,-0.6056805225760128,-0.2071060190017623,-0.8536547217065675,-0.7047577131528495,-0.6625434004695753,-0.9433465449889709,-0.9660083417093309,-1.2183724855918676,-1.3011946675665933,-0.02348257792342432,0.44878187228511635,7.689622935228037e-16
3,2,C8,-0.7356643273665439,-0.25100526443268995,-1.0364902972090553,-0.8565359557241472,-0.8044931657135748,-1.1459817925042848,-1.1731415916754682,-1.479869160972788,-1.580493236879978,-0.02853210486763084,0.5450886262856635,9.342851795296227e-16
3,2,C9,-0.7825529716541945,-0.26700074530741563,-1.1025540312698405,-0.9111225567081755,-0.8557651024574996,-1.2189883179061065,-1.2479106246486755,-1.5741866289396682,-1.681223704511395,-0.03035038429260775,0.5798260997011357,9.938480600054133e-16
3,2,Enterobacteriaceae,-0.012974644151511271,-0.004482531799627202,-0.018303434465092878,-0.015088505048631977,-0.014222927298477187,-0.02034035851821398,-0.020716849097746858,-0.02611542995118071,-0.027889646042713625,-5.224234592015993e-4,0.010023766189059972,1.8239855210015366e-17
3,2,Lactobacillaceae,0.26515598512646804,0.0915419214313851,0.37404758682288536,0.3083323161189957,0.2906135674124067,0.4153516168304367,0.4233379745847651,0.5336669685370965,0.569923325620837,0.010641696102334938,-0.20417174432696283,-3.694806317334923e-16
3,2,Paenibacillaceae,5.107394659277437e-16,1.813477700750425e-16,7.232290575679258e-16,5.906068853538176e-16,5.624000865586853e-16,8.048066341489808e-16,8.17439007592917e-16,1.0285040374045771e-15,1.0981900454208802e-15,2.1297284578980224e-17,-4.106955101601826e-16,-1.4946838204187586e-30
4,3,C1,-0.2699634690290732,-0.10416146701367673,-0.38460918884056094,-0.35272317192565605,-0.31874807231066615,-0.7187325843106088,-0.4564053991552935,-0.5879934308934679,-0.6330995675917892,-0.01240839570524416,0.2223601001668866,3.710077540592351e-16
4,3,C2,-0.13277566851343311,-0.02623196391679517,-0.18163435512573528,-0.13619564443284343,-0.1246331717864,-0.01879110326205884,-0.1923310375035728,-0.24040105986776458,-0.2546539088280024,-0.00409725502803998,0.0869919025985033,1.2893879796854514e-16
4,3,C3,-0.3948500935147491,-0.16513469270048609,-0.5660838549290288,-0.5193900182600737,-0.4765629107367939,-1.1192144597181224,-0.6761674248986145,-0.868871197246221,-0.9356424434960335,-0.018443606298699424,0.3283590728685156,5.64914244629796e-16
4,3,C4,-0.27242665545108946,-0.09756876284235459,-0.38597666261966085,-0.34929821614661416,-0.31376808293251535,-0.6550825104925672,-0.45321027791589524,-0.5834493101010455,-0.6275521607660842,-0.012134220028357023,0.22011604334283721,3.59886776298084e-16
4,3,C5,-0.3086043381499852,-0.10371230016312595,-0.43501142272057947,-0.37799389901051644,-0.343731867179153,-0.6007973159875852,-0.5008399133617943,-0.6398206639130458,-0.6860341805602288,-0.012844718581203163,0.2392207708334548,3.9053201586338143e-16
4,3,C6,-0.3108498161741974,-0.10882384224098111,-0.4380648536739039,-0.3200726840452136,-0.32558462169980285,-0.21753571162469199,-0.47629113243520443,-0.5834165512277439,-0.6172482908693119,-0.010130641231079308,0.2089616529100815,3.802210448429807e-16
4,3,C7,-0.4341738855539372,-0.16358115274460794,-0.6172322909804188,-0.5531736988872195,-0.5043647490640625,-1.0488019285316579,-0.7248451387612493,-0.929495166553501,-0.9990749097625392,-0.019254887296038112,0.3497119129439051,5.856165666734491e-16
4,3,C8,-0.5220132211716181,-0.2096800632409557,-0.7458925572281011,-0.678260025570599,-0.6206906830968945,-1.3937949601963049,-0.8850819000135439,-1.1364832843422552,-1.222960237193645,-0.02390127185435212,0.42877577030880304,7.298664485315871e-16
4,3,C9,-0.5518674823007567,-0.22659399322773982,-0.7899596082660844,-0.7206478435712251,-0.6610548187451666,-1.5145947314406036,-0.9401498600347585,-1.207217764526821,-1.2994184924373295,-0.025487386145593482,0.4557048880275839,7.80916311142223e-16
4,3,Enterobacteriaceae,-0.00909256057442261,-0.0037080750635179916,-0.013005518536736165,-0.011736410724781156,-0.010820200874419207,-0.023956066885940177,-0.015407358031801563,-0.01973778546687875,-0.021227978316766063,-4.2577654641583315e-4,0.0076989878384524585,1.3896481051973797e-17
4,3,Lactobacillaceae,0.18791257683255916,0.07624112044928048,0.2690464045128166,0.24408746144325633,0.22403090291467243,0.5060438279829867,0.3192089581006773,0.4097931311200776,0.44103205056384415,0.008855974386072746,-0.1596252165424818,-2.844133994559317e-16
4,3,Paenibacillaceae,3.674125655966907e-16,1.423439829165908e-16,5.186410298147225e-16,4.5774506925098465e-16,4.2431923545041537e-16,8.040374401988486e-16,6.072286827553285e-16,7.714459033809174e-16,8.265558482445099e-16,1.6685295284674376e-17,-3.0923130276356223e-16,-1.1787576744681782e-30
5,4,C1,-0.17907760446929066,0.05354927737606534,-0.3228270170590497,-0.174318750204151,-0.12819732437929254,-0.34521913852434044,-0.2756429681030133,-0.41717543936247237,-0.47167384930241535,-0.00831863563722937,0.14222142628527656,2.5020881051104263e-16
5,4,C2,-0.05090320569728567,0.37922528177905857,-0.25419645333916246,0.15613854546023456,0.23166310252966538,0.7307370993239047,0.04199212777749228,-0.11852213155521167,-0.18718272392763446,1.868460037525341e-4,-0.0023584908374373334,-1.8695382124079596e-18
5,4,C3,-0.3215914582609105,-0.3353891219516035,-0.3583474194238843,-0.524739449577812,-0.5281017850995591,-1.2117516340960208,-0.6025711718713398,-0.678612629759696,-0.6966384586187788,-0.01540043730212067,0.2804472017058073,4.704794029725036e-16
5,4,C4,-0.1742248069405969,0.17305931604549624,-0.3608031409310398,-0.10170952967488475,-0.03385006011185938,-0.022001446085782927,-0.22352498022576003,-0.3970047235260279,-0.4652970590884661,-0.007020938844777655,0.12263728911561633,2.06895596431119e-16
5,4,C5,-0.19627872088746814,0.21521184227750714,-0.41151897268982607,-0.09332398588795587,-0.018421913091039337,0.11299649286444322,-0.23764425185728516,-0.43187883000202354,-0.5082978716483109,-0.007149244319951208,0.12912187560394972,2.1735321169481082e-16
5,4,C6,-0.323441655450034,-0.661260691552927,-0.16109591293302195,-0.6253725222550138,-0.7225618267033469,-1.0431430845785818,-0.6345468000554751,-0.522975704176559,-0.456641674558741,-0.011693207578477858,0.2572755696659076,4.0199469796082625e-16
5,4,C7,-0.3120534775770605,-0.009849029609713957,-0.4933512763826742,-0.3405135152691813,-0.2849551406076215,-0.5525231296107798,-0.48831641582556984,-0.6747016824477832,-0.7420147909943278,-0.013370623005888246,0.24180686376435026,4.062455584897135e-16
5,4,C8,-0.406165964077921,-0.2730189002950726,-0.5211448504241524,-0.5820154220662281,-0.5581054938217721,-1.2258868105240623,-0.7143069876074198,-0.863355727008965,-0.9095181477866248,-0.018655716619663306,0.33936093443367826,5.684911869805627e-16
5,4,C9,-0.4460170428944476,-0.4126427822814021,-0.5168777081781175,-0.6968853870031513,-0.6923362062511205,-1.5321715028002398,-0.8153699110435039,-0.9353388009518804,-0.9665288935326699,-0.020810606744663496,0.38121207496019066,6.35274266810077e-16
5,4,Enterobacteriaceae,-0.007269597276625971,-0.006132155641237394,-0.008701815053016225,-0.010961079811050519,-0.010826444336539606,-0.023307880685366135,-0.013071458379425431,-0.01519974678763303,-0.015786966596377773,-3.420239368031634e-4,0.006313706675663721,1.1076100410712336e-17
5,4,Lactobacillaceae,0.14096109441290003,0.043517519468240486,0.20506407021742779,0.17448299724328814,0.15681936543118982,0.33028818358637674,0.23256378625942473,0.3031140765541939,0.32747509653258733,0.0064281499566611,-0.11706954148336901,-2.0606199298057574e-16
5,4,Paenibacillaceae,2.354074221576403e-16,3.1381637059107426e-17,3.9763530392235393e-16,2.77426578043279e-16,2.4537414093851746e-16,6.991141691393269e-16,4.0410478678588813e-16,5.607224870504817e-16,6.212680306420808e-16,1.244261543429524e-17,-2.1297462591595199e-16,-8.849401180363913e-31
6,5,C1,-0.10614322573264941,0.14123946783391403,-0.282405427726164,-0.0690864868705481,-0.019320855351314007,-0.23011004468109744,-0.1694918211909798,-0.31833005849761403,-0.3839698117181378,-0.006197892213556765,0.09776811897170748,1.8338745553772918e-16
6,5,C2,-0.15041110676453678,0.06568009587250091,-0.13731143483909594,-0.03739760364525647,-0.0070965611850382394,0.5037124660335698,-0.07906039745115338,-0.12099014511145292,-0.11479498194420595,-8.138517364934437e-4,0.029355704744419515,2.3799492144274208e-17
6,5,C3,-0.31707355187106717,-0.4118408948785833,-0.24628479305971349,-0.5181025721010143,-0.5395435728291815,-1.021085072876753,-0.5504101846989622,-0.5578882395969972,-0.5371467997158794,-0.012868213210643678,0.24416089038168484,3.9526532676879636e-16
6,5,C4,-0.28127800443086615,-0.17803751603852414,-0.20091382745972003,-0.29801276418863665,-0.2841837774431747,-0.1276781901802088,-0.3295640624270935,-0.3526235650162775,-0.32714926629459745,-0.006888529833067177,0.14058273417812048,2.019651647343472e-16
