time,window,effector_j,target_i,strength
5,4,C8,C7,-0.6747016824477832
5,4,C9,C7,-0.7420147909943278
5,4,Enterobacteriaceae,C7,-0.013370623005888246
5,4,Lactobacillaceae,C7,0.24180686376435026
5,4,Paenibacillaceae,C7,4.062455584897135e-16
5,4,C1,C8,-0.406165964077921
5,4,C2,C8,-0.2730189002950726
5,4,C3,C8,-0.5211448504241524
5,4,C4,C8,-0.5820154220662281
5,4,C5,C8,-0.5581054938217721
5,4,C6,C8,-1.2258868105240623
5,4,C7,C8,-0.7143069876074198
5,4,C8,C8,-0.863355727008965
5,4,C9,C8,-0.9095181477866248
5,4,Enterobacteriaceae,C8,-0.018655716619663306
5,4,Lactobacillaceae,C8,0.33936093443367826
5,4,Paenibacillaceae,C8,5.684911869805627e-16
5,4,C1,C9,-0.4460170428944476
5,4,C2,C9,-0.4126427822814021
5,4,C3,C9,-0.5168777081781175
5,4,C4,C9,-0.6968853870031513
5,4,C5,C9,-0.6923362062511205
5,4,C6,C9,-1.5321715028002398
5,4,C7,C9,-0.8153699110435039
5,4,C8,C9,-0.9353388009518804
5,4,C9,C9,-0.9665288935326699
5,4,Enterobacteriaceae,C9,-0.020810606744663496
5,4,Lactobacillaceae,C9,0.38121207496019066
5,4,Paenibacillaceae,C9,6.35274266810077e-16
5,4,C1,Enterobacteriaceae,-0.007269597276625971
5,4,C2,Enterobacteriaceae,-0.006132155641237394
5,4,C3,Enterobacteriaceae,-0.008701815053016225
5,4,C4,Enterobacteriaceae,-0.010961079811050519
5,4,C5,Enterobacteriaceae,-0.010826444336539606
5,4,C6,Enterobacteriaceae,-0.023307880685366135
5,4,C7,Enterobacteriaceae,-0.013071458379425431
5,4,C8,Enterobacteriaceae,-0.01519974678763303
5,4,C9,Enterobacteriaceae,-0.015786966596377773
5,4,Enterobacteriaceae,Enterobacteriaceae,-3.420239368031634e-4
5,4,Lactobacillaceae,Enterobacteriaceae,0.006313706675663721
5,4,Paenibacillaceae,Enterobacteriaceae,1.1076100410712336e-17
5,4,C1,Lactobacillaceae,0.14096109441290003
5,4,C2,Lactobacillaceae,0.043517519468240486
5,4,C3,Lactobacillaceae,0.20506407021742779
5,4,C4,Lactobacillaceae,0.17448299724328814
5,4,C5,Lactobacillaceae,0.15681936543118982
5,4,C6,Lactobacillaceae,0.33028818358637674
5,4,C7,Lactobacillaceae,0.23256378625942473
5,4,C8,Lactobacillaceae,0.3031140765541939
5,4,C9,Lactobacillaceae,0.32747509653258733
5,4,Enterobacteriaceae,Lactobacillaceae,0.0064281499566611
5,4,Lactobacillaceae,Lactobacillaceae,-0.11706954148336901
5,4,Paenibacillaceae,Lactobacillaceae,-2.0606199298057574e-16
5,4,C1,Paenibacillaceae,2.354074221576403e-16
5,4,C2,Paenibacillaceae,3.1381637059107426e-17
5,4,C3,Paenibacillaceae,3.9763530392235393e-16
5,4,C4,Paenibacillaceae,2.77426578043279e-16
5,4,C5,Paenibacillaceae,2.4537414093851746e-16
5,4,C6,Paenibacillaceae,6.991141691393269e-16
5,4,C7,Paenibacillaceae,4.0410478678588813e-16
5,4,C8,Paenibacillaceae,5.607224870504817e-16
5,4,C9,Paenibacillaceae,6.212680306420808e-16
5,4,Enterobacteriaceae,Paenibacillaceae,1.244261543429524e-17
5,4,Lactobacillaceae,Paenibacillaceae,-2.1297462591595199e-16
5,4,Paenibacillaceae,Paenibacillaceae,-8.849401180363913e-31
6,5,C1,C1,-0.10614322573264941
6,5,C2,C1,0.14123946783391403
6,5,C3,C1,-0.282405427726164
6,5,C4,C1,-0.0690864868705481
6,5,C5,C1,-0.019320855351314007
6,5,C6,C1,-0.23011004468109744
6,5,C7,C1,-0.1694918211909798
6,5,C8,C1,-0.31833005849761403
6,5,C9,C1,-0.3839698117181378
6,5,Enterobacteriaceae,C1,-0.006197892213556765
6,5,Lactobacillaceae,C1,0.09776811897170748
