time,window,target_i,C1,C2,C3,C4,C5,C6,C7,C8,Enterobacteriaceae,Muribaculaceae,Paenibacillaceae,Ruminococcaceae
3,2,C2,-0.08883231524847501,-0.21935686786507586,-0.16041107334029514,0.09044327210362259,-0.2572425697291237,-0.29879612688208207,-0.3484971205995199,-0.40663649495956394,-2.528222154065933e-4,0.04273984279839677,-0.3062277936753279,0.1104950302875765
3,2,C3,-0.09865812949807985,-0.24179429841381836,-0.17796466697788021,0.10663946116611411,-0.28213828414434655,-0.32852912331445205,-0.3844504699322165,-0.44855085284229934,-2.7495453886829265e-4,0.04646698470573037,-0.33703938760826657,0.11892317117627015
3,2,C4,0.24491919327950393,0.6069241526722807,0.44249052467744504,-0.24211562533280773,0.7134055068670028,0.8276906484138793,0.9638752356189696,1.1247207812297702,7.038793761360301e-4,-0.11900828598371563,0.8478802610223495,-0.3090842892092853
3,2,C5,-0.06285266365832116,-0.1586400890960638,-0.11385448676678334,0.0523403325521569,-0.18870557189182338,-0.21765297162334005,-0.2514582599847862,-0.29347846671527433,-1.8985793461155618e-4,0.03212267083172018,-0.22242838387900335,0.08531895583121228
3,2,C6,-0.09815930410445861,-0.2488961495708101,-0.17792932266751446,0.07786834600102513,-0.296934128763626,-0.3419915805811345,-0.3943343413711947,-0.46025273626335766,-3.0015657878488795e-4,0.05079290802357958,-0.3492890185178257,0.1356189143308887
3,2,C7,-0.15109913381446705,-0.37576867102903266,-0.27312648563595526,0.14483803731574496,-0.4427284026727477,-0.5130584929377167,-0.5965464698050624,-0.6961214860598521,-4.385158601848503e-4,0.07415239348143245,-0.5253264012945275,0.19346113227417727
3,2,C8,-0.17675774808071756,-0.4447085095723382,-0.32003961636019174,0.1520372446969,-0.5279055231752943,-0.6095014983348843,-0.7051359689552635,-0.8229400719481222,-5.293674313562908e-4,0.08955479430695287,-0.623131842701918,0.2369715987023141
3,2,Enterobacteriaceae,8.863446271574267e-6,2.1164897423808297e-5,1.5930409052960654e-5,-1.1472599181398999e-5,2.42600770550768e-5,2.8501473860032427e-5,3.374633559085129e-5,3.936154929146373e-5,2.2919698339414502e-8,-3.868923758949315e-6,2.9344436071888033e-5,-9.524807069927911e-6
3,2,Muribaculaceae,-0.0019839143151500036,-0.004963226980405461,-0.0035891754097885976,0.0018019046606176277,-0.005870320571539501,-0.006789862143701263,-0.00787439864687283,-0.009189379733625479,-5.851668713055984e-6,9.89735457404474e-4,-0.006946803045704106,0.002601268903638967
3,2,Paenibacillaceae,-0.10964471762379922,-0.2738136835658562,-0.19831175224176312,0.10124165256999688,-0.32348261752764124,-0.3743672497473793,-0.4344995069070064,-0.5070487319383704,-3.218435087033294e-4,0.05443203982986395,-0.3831094991753513,0.14274935374680484
3,2,Ruminococcaceae,-0.042011753683269086,-0.10646819807814263,-0.07614692252031877,0.033524924794665005,-0.12697296070641823,-0.14626504479337538,-0.1686905875472133,-0.19688837888227315,-1.282795701525366e-4,0.02170721863079393,-0.14939650450633285,0.05792323083388327
4,3,C1,-0.03295038635159268,-0.21214473912940096,-0.1839767510617739,-0.05047433511696087,-0.18522490269265354,-0.145264529744254,-0.27031851265733386,-0.19419671116697215,-2.7429705861916834e-4,0.05096387236357686,-0.23001887018683806,0.20760208650890988
4,3,C2,-0.060573009562319216,-0.014520627087649009,0.011385378511223924,0.17365801831371497,-0.07108890079257639,-0.1539342257493272,-0.08883091281701956,-0.22014315899262915,3.066709705399188e-5,-0.009678038529032353,-0.0813640950117628,-0.10409286857327589
4,3,C3,-0.0785288102798906,0.18997703956445997,0.21957993328003267,0.3395703580946215,0.042171621266082156,-0.15573146972713112,0.10758417430113848,-0.22582356941410908,3.149622987424625e-4,-0.0666003433359625,0.07477297619883679,-0.3952040813112765
4,3,C4,0.16419486839699218,0.3123140982989817,0.20660602938441394,-0.22297974081458768,0.41337174883175165,0.5300414951438086,0.5441993792218439,0.7227062225148563,3.414079192060183e-4,-0.054403822699885675,0.48425517467536977,-0.08675366360765642
4,3,C5,-0.025563141106323368,-0.38175467962850446,-0.35603968707711064,-0.1572717220106508,-0.2829999262062407,-0.1577749847607194,-0.4412776084768682,-0.21217957352410932,-4.984377208682759e-4,0.09566585011846317,-0.3656717647042584,0.43147998137812504
4,3,C6,-0.03437348244443245,-0.7403341828876141,-0.6939824535959767,-0.36002148373152415,-0.537662080126595,-0.27344622038067606,-0.8385381426429144,-0.36190102788847545,-9.85351059976451e-4,0.18985656713795107,-0.6945734232415142,0.8701932807691919
4,3,C7,-0.08950863243650224,-0.3292950686027847,-0.27731604582297886,0.0625303979695577,-0.3147451779328808,-0.3064309931572331,-0.46282237164584483,-0.42556873914446375,-3.771629132316407e-4,0.0679689862609783,-0.3932381987217061,0.23729629056771367
4,3,C8,-0.07973104331847294,-0.9589545555620115,-0.8817215099183641,-0.3682215727331821,-0.7357420003553553,-0.44610332927168805,-1.129713414890201,-0.5979648453225423,-0.0012522909281570823,0.23886804078833762,-0.9418154558946286,1.0583167653367378
4,3,Enterobacteriaceae,1.432587992689533e-5,-6.603856918370449e-5,-8.237228562398122e-5,-4.1760596765866764e-5,-1.0718931575601527e-5,4.2948726150507084e-5,-4.8448473795100234e-5,5.0555806450324536e-5,-7.414722270652022e-8,1.6473602539263417e-5,-3.0043016989139923e-5,1.0027876073518644e-4
4,3,Muribaculaceae,-0.001524521235038621,-0.012015800747267366,-0.009117319913896919,-0.008576808500885689,-0.012297336247913319,-0.010028551436543137,-0.015481321607184174,-0.012079443621234708,-1.8914336972641162e-5,0.0034394312746654286,-0.013981660960158127,0.013820320301075596
4,3,Paenibacillaceae,-0.05807372240181183,-0.366293364812235,-0.3288587866365521,-0.04567719449435783,-0.30360214491131177,-0.23232254609991834,-0.46344393687601904,-0.3209340415345473,-4.476030044345445e-4,0.08387769561796338,-0.38765193957991245,0.3449758374945805
4,3,Ruminococcaceae,-0.01843720634803922,-0.3263185854167005,-0.29409417395696014,-0.18256087585677605,-0.2558205418932135,-0.14777302759478914,-0.37778281851842743,-0.18775586590629886,-4.538706847221276e-4,0.08638259871728687,-0.31952560878089853,0.3867896563838641
5,4,C1,0.07177448069613859,0.28203178831214604,0.4597003302348253,0.09632174220053016,0.15510217105401164,-0.1398302467981481,0.1366865076588072,-0.25662223112778343,2.17789786223699e-4,-0.08553991625847858,0.02574482285310846,-0.38795256557626917
5,4,C2,-0.10827050529689201,-0.20761200551258785,-0.2609639154938069,0.06188109306884676,-0.21464561089935388,-0.13185284512461504,-0.21703792580621903,-0.13687863746422713,-1.6990562780934312e-4,0.051984209246414864,-0.14890000928685798,0.16096135065267442
5,4,C3,-0.11365120276273691,-0.0061721081296902585,-0.03952763567396021,0.1992454317147693,-0.10187862549724573,-0.14121806028580206,-0.03305016802166747,-0.15700047939056253,8.828861895757471e-5,-0.0036465944654206954,-0.010750319127531174,-0.11700864190123872
5,4,C4,0.17306618295059678,0.4444564298841689,0.44203718426631927,-0.09956632222398466,0.4555762288452751,0.3858675433192714,0.5675877957087251,0.4884874205970136,4.5827918909007153e-4,-0.1009027875300922,0.45512290533319527,-0.32524286717888784
5,4,C5,0.09450500688788707,0.29668223271766964,0.5210226654121789,0.05480169060115784,0.15541193648919674,-0.1806378508169317,0.11775262472059342,-0.32169334858434645,1.8345058712334304e-4,-0.08915514169848585,-0.012359546084062952,-0.39800037050906856
5,4,C6,0.11472488012002134,0.1076409420667583,0.3761821030507362,-0.06877566550129957,0.03264370831799998,-0.2569005785966117,-0.11813337047473134,-0.4414562873652736,-1.0227443978096063e-4,-0.042808487660618996,-0.22204572564258931,-0.1653560300347625
