time,window,target_i,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,Enterobacteriaceae,Paenibacillaceae,Ruminococcaceae
2,1,C12,-0.002422683188311996,-9.027741108802327e-4,-0.013009131595415991,-0.014959021768589577,0.0061346447489831054,0.0012997909632193824,-0.01084678089977512,0.01426377722635631,-0.0026087429174394914,0.00829916384385106,-0.005118087442124578,-0.009299206561426143,-0.016514771238604505,-0.00987508782116274,-1.9692123045750083e-5,0.024359613176613566,8.704769662400614e-17
2,1,C13,-0.0036483053155353163,-0.0013594825783831788,-0.01959037986436979,-0.022526708773497946,0.0092381278553511,0.0019573480771549233,-0.01633410782062202,0.02147974383344162,-0.003928491640374522,0.012497665279592927,-0.007707299786683039,-0.014003624118905133,-0.024869503361118515,-0.014870840547016834,-2.965426000749276e-5,0.0366830077764086,1.4008290707932308e-16
2,1,C14,-0.001691932127659119,-6.30471425065418e-4,-0.009085202640368927,-0.010446949750067512,0.004284259119250192,9.077365544622162e-4,-0.00757507922395561,0.009961410995657078,-0.0018218708810599094,0.0057958968832000045,-0.0035743247888440194,-0.006494297900328323,-0.01153344035007901,-0.006896476777767115,-1.3752411294906102e-5,0.017012051905795078,7.290607509325718e-17
2,1,Enterobacteriaceae,-4.224039548259701e-6,-1.574020724583463e-6,-2.2681911779739978e-5,-2.6081618867312963e-5,1.069598458405252e-5,2.266234586345009e-6,-1.891177175496938e-5,2.486943377589323e-5,-4.548441706150007e-6,1.4469905294690686e-5,-8.923578564165693e-6,-1.6213517505055443e-5,-2.87941267677396e-5,-1.7217588209786703e-5,-3.433395952708138e-8,4.247190467772902e-5,1.6423592077785746e-19
2,1,Paenibacillaceae,0.005251212647886453,0.0019567803384732676,0.028197544235845872,0.03242396888301275,-0.013296961093206574,-0.0028173220413610046,0.02351060729877695,-0.03091701289670689,0.005654500707823552,-0.017988598077521418,0.011093553477703928,0.020156210001479127,0.03579608593624461,0.021404443765348443,4.268305740530119e-5,-0.052799932499544455,-2.0373972879324586e-16
2,1,Ruminococcaceae,2.378838016363764e-17,8.864359093716363e-18,1.2773695276524148e-16,1.4688296778717258e-16,-6.023621336942477e-17,-1.2762676405852786e-17,1.0650478314307546e-16,-1.4005634614835115e-16,2.5615304786296575e-17,-8.148967455187985e-17,5.0254614541173936e-17,9.130911626028009e-17,1.6215890646980269e-16,9.696370717081315e-17,1.933573946033944e-19,-2.3918758411338753e-16,-2.3665827156630347e-30
3,2,C1,-3.148400550445264e-4,-3.6265498317212505e-5,-0.0021245093138788926,-0.002179885956344314,0.0010003028584361232,1.729639688120015e-4,-0.0014836046036852243,0.0023073650497619372,-8.108405314948804e-4,0.0013488737278582218,-6.100267633947248e-4,-0.0017102555806941227,-0.00242844978315749,-9.964654076613118e-4,-2.778240726253132e-6,0.0034609244652456946,1.1560303746114351e-17
3,2,C2,0.0025931659636533374,0.0040864523874156915,-0.002778394018698885,0.006931434403363888,0.0012508978023635547,-0.0012353735352829578,0.00876108914095661,0.0021979622139546295,-0.015370162236135012,0.0015239891791142654,0.007599088513481426,-0.009361999962912534,0.006811049504807778,0.021612221605962097,1.26418407169381e-5,-0.014707600785113899,-3.2075476889479625e-17
3,2,C3,-0.015271134314222024,-0.01987640816027777,-0.006061134118925253,-0.05300903196836472,0.003127798743859118,0.0074843718673680525,-0.055418619797488626,0.010502921868327948,0.06613235682004956,0.004996439142080625,-0.0419038242016796,0.02920233750626193,-0.054697198855519595,-0.11245045075928226,-8.577270462460713e-5,0.10187159814396439,2.5023011290901906e-16
3,2,C4,-0.010696878831535628,-0.014264676535228397,-0.0024149551591160423,-0.03613571749217078,0.0013341389831996865,0.005225447749500861,-0.03850649614097514,0.005442696776341013,0.04831394436066735,0.002359197460898395,-0.029584562773138867,0.02257217841489248,-0.03712251393991095,-0.07997771698669455,-5.9156097410157144e-5,0.07011164324028663,1.8341703981356224e-16
3,2,C5,0.007210586318171271,0.009443293780697137,0.002550166892383719,0.02485986303766044,-0.0013309640674507217,-0.0035309939154810816,0.026113893621369472,-0.004633219673181184,-0.03156474242097109,-0.002164946464094633,0.019825350319608994,-0.014148979548686817,0.025623641872433444,0.05330191778077827,4.034194150311686e-5,-0.04788868626592139,-1.1774071726697235e-16
3,2,C6,5.010840265691122e-4,7.041091285480737e-4,-7.903116329385528e-5,0.0015882771206678246,2.743603463470505e-5,-2.4298726269483695e-4,0.0017710206198186637,-5.4028092224224905e-5,-0.002472163802052835,9.213727616386484e-6,0.0014102566777489764,-0.001279583631936156,0.0016139602209763898,0.0038735058717274855,2.674054152122015e-6,-0.0031535452959925232,-9.42016845216097e-18
3,2,C7,-0.004870691174808887,-0.006310978861727969,-0.002086036709719752,-0.01699019731692803,0.0010691411073864092,0.0023885487377839163,-0.01770170570377994,0.003509711952329425,0.020926545453260195,0.0016888404312767262,-0.013345714554173759,0.00913725321601195,-0.01754497458334458,-0.03576474799533479,-2.7434195498807716e-5,0.03259571319639383,9.199709977890944e-17
3,2,C8,0.016451529361102474,0.02176276804418699,0.00465601379681905,0.05608785180025623,-0.002492682716538901,-0.008045396782036791,0.05938267056420514,-0.009355601109774625,-0.07328145067721649,-0.004215241661568684,0.04538071646503716,-0.03362624193406663,0.05770620971880468,0.1223810410107412,9.145628604320114e-5,-0.10847087030231883,-2.676344040116354e-16
3,2,C9,-0.012732395656597036,-0.015651524079081967,-0.009981420007580096,-0.046875548805622266,0.0049141560976573235,0.006286128383902726,-0.047046130468656785,0.013909748787488584,0.04977971373645276,0.007236257503853702,-0.03431183587538301,0.018648895480143746,-0.04880988057674231,-0.09049839332643292,-7.40023770189523e-5,0.08828941878842358,2.0014960258699273e-16
3,2,C10,0.00906299235047347,0.01122364980966034,0.0066615551271267765,0.03312530595480461,-0.0032904644493242058,-0.004470365337034955,0.03341209749314323,-0.009437526204353373,-0.035915496748159685,-0.004874616001949234,0.024479646512541905,-0.013787003571949326,0.03445478641335564,0.0647103237370018,5.245143541631427e-5,-0.06254327034636564,-1.5343896334319678e-16
3,2,C11,1.0425348361244397e-4,9.351341787175167e-5,2.6717609325551013e-4,4.846343570558423e-4,-1.2702959742877398e-4,-5.320184768266075e-5,4.1684727493193955e-4,-3.0780726413448685e-4,-2.0594654089779683e-4,-1.7479820189375488e-4,2.573999491199852e-4,6.175669360156271e-5,5.202978342259118e-4,6.184069663671733e-4,6.995973793108742e-7,-8.491132165623587e-4,7.327744151347172e-18
3,2,C12,-0.016442398826981924,-0.021751212088523146,-0.004650633747446972,-0.056055203282878274,0.002489990727992001,0.00804090552455359,-0.0593492365139477,0.009347485169440669,0.07324382005373581,0.0042111601209783266,-0.04535588536279082,0.03361081281866187,-0.05767236411816842,-0.12231496841906211,-9.140411602580419e-5,0.10840876676271248,2.5860712328357973e-16
3,2,C13,-0.012523291940676336,-0.016812498779312197,-0.0022264733401410395,-0.04197900175503346,0.0012807419711807256,0.006112047165726495,-0.04497871657751556,0.00574375174076637,0.05721651096761569,0.0023876601454112995,-0.034712196769653925,0.027121006489826013,-0.04307005671093776,-0.09403051862874418,-6.895311538373146e-5,0.08167383922116835,2.1218215022582335e-16
3,2,C14,0.0049720403734793365,0.0062239606794793415,0.003298256312871179,0.017979131507881184,-0.0016384094927215228,-0.0024491577138891743,0.018269403112876628,-0.004804912512442203,-0.020091039729927238,-0.0024522371759984887,0.013475002782718074,-0.007975746110386832,0.018670403194977505,0.03573624455335444,2.859536654746941e-5,-0.03406932824308357,-5.789036288543453e-17
3,2,Enterobacteriaceae,-1.1427049589826785e-5,-1.513443315944299e-5,-3.1362855184135445e-6,-3.890486998108922e-5,1.6856506865195146e-6,5.587331176408072e-6,-4.122987400045392e-5,6.396105232061402e-6,5.100675143336964e-5,2.866967204384779e-6,-3.153335084705917e-5,2.3469430715711888e-5,-4.001851571163885e-5,-8.506912063474715e-5,-6.34751610971434e-8,7.527615773745492e-5,2.03291586268409e-19
3,2,Paenibacillaceae,0.014735073809117222,0.01943508049053683,0.004475843196428715,0.05040211527455383,-0.0023756410376463296,-0.00720883968337328,0.053239159932845996,-0.00869905461786071,-0.06530338153759843,-0.003965865630354195,0.04060715553626963,-0.02976446530773394,0.051884294196809,0.10941048777853335,8.206862816838001e-5,-0.09736162385339335,-2.608416926095653e-16
3,2,Ruminococcaceae,3.9428159944035427e-17,4.736653306557302e-17,3.68044603930047e-17,1.4836339957768648e-16,-1.7976607050572145e-17,-1.9521148253393184e-17,1.466923541783178e-16,-4.9238358838135484e-17,-1.4774154689494603e-16,-2.6081508753486857e-17,1.0550425261191557e-16,-5.093237229014282e-17,1.5498362553521345e-16,2.76347324683451e-16,2.3213913685779796e-19,-2.774157242955318e-16,-1.4946838204187586e-30
4,3,C1,0.07087504067083,0.13512144629061265,-0.04784748519419213,-0.021613253255222235,0.03053619593307733,-9.135481519476557e-5,0.05514563929903561,0.09634702346533729,0.0025976062977060765,-0.05467678917936919,0.046367082941917555,-0.14561545947500448,-0.050384160931337615,0.1223584139858539,2.783688045211254e-5,-0.036520322324235154,-3.936669032489891e-17
4,3,C2,0.12607311139113742,0.2394387927527263,-0.0857883477717349,-0.030584496306410254,0.05428961664432543,-0.0013900650198670661,0.1048536536032457,0.16970376373490462,-0.010373500234736367,-0.09397166336341813,0.08830021253373471,-0.26263268143013957,-0.08079913063833903,0.23445293453974844,6.12413263014016e-5,-0.07848509002583577,-1.0441739497767567e-16
4,3,C3,0.020766978703238303,0.04527412597856995,-0.022153636388173525,-0.04360717229636932,0.014132221469939718,0.00497495790504649,-0.012677500982001873,0.046264414942901566,0.0488369748469591,-0.022394761220807784,-0.008280632425970545,-0.040783065881588455,-0.057041303098818844,-0.024055350519861168,-4.412360020437908e-5,0.0506564258743777,1.4346457266612448e-16
4,3,C4,-0.040997296877158,-0.07426148887701854,0.023326245798267285,-0.014217000891327389,-0.01460565481012782,0.0037449963830724913,-0.052988444085450934,-0.044118232437054046,0.035962023074011785,0.025856346018803385,-0.04324384322696613,0.08756820566977995,-0.001104660525961548,-0.1162973171286892,-5.4009799408783084e-5,0.06546713480663237,1.4542789522381186e-16
4,3,C5,0.0034961195524180963,0.0037763097085020585,0.0031700682649304424,0.01658613399754631,-0.0016963177717459438,-0.0022520785565752852,0.01590011417145781,-0.005278098978995782,-0.019233878665950464,-0.0010419313827177402,0.011793677880730238,-0.005820610538806577,0.01760130536982255,0.03148398033587464,2.5641615582979784e-5,-0.03045064141831533,-7.564270777067757e-17
4,3,C6,0.008052887389423408,0.015157481848162168,-0.005188355293230366,-0.0011466294528764773,0.003304172482901177,-1.8875240898259997e-4,0.007289066630698482,0.010347019103208639,-0.0014694928404891641,-0.005958066353268191,0.006055228285077519,-0.016661544924852126,-0.0042413086267877416,0.016071830114375935,5.009913641069068e-6,-0.006313493637407824,-1.1628309168393295e-17
4,3,C7,0.011216995074164389,0.023630841067448543,-0.014200169461066593,-0.014977301616679057,0.008268249194921444,0.0012399554292502756,9.518010000140509e-4,0.024485410512545512,0.006985067165335567,-0.007294067037776983,0.0026357592083924635,-0.027976745784583482,-0.02124020121076901,0.007940761506192271,-1.0604382152233712e-5,0.012244927308387952,5.0899320950309324e-17
4,3,C8,0.04261428776095115,0.07495225497378873,-0.01927639759766112,0.027816124545024298,0.012422160391163884,-0.005488931931487016,0.06456232595563875,0.03766348902569896,-0.049885605806044175,-0.02637265375810412,0.051523396151758535,-0.08882693857417359,0.016018771072022268,0.13813969917057903,7.380679215864696e-5,-0.08899492460881706,-1.9661715723707345e-16
4,3,C9,0.18404836551198506,0.355033530092734,-0.12769033448415373,-0.08567471310486047,0.08206743227302932,0.003945043685473077,0.11948939167013875,0.26181926475920064,0.050962459155791236,-0.14948170530567598,0.10154934606792208,-0.37260040686289636,-0.16423820602016745,0.2650099497933744,2.9962939184979067e-5,-0.04546306399835943,1.2398486984660145e-18
4,3,C10,-0.10929644429766296,-0.21220083221754865,0.08392355509099327,0.05412060789536711,-0.05247551212495948,-0.002244707040473069,-0.07054488513823104,-0.16360927224764876,-0.019455448206723305,0.08332208370433229,-0.06213957671311784,0.23102656984050185,0.10149494477190246,-0.16502752566274498,-1.5402493705286938e-5,0.023456673206369728,-2.1176512166926023e-17
4,3,C11,-0.0064603981983407666,-0.012139673139570793,0.0024941225644656015,0.0023115440685729126,-0.0019664283886216545,-1.7764519053363096e-4,-0.0042117212245012395,-0.007223170795657167,-0.004617595950297988,0.006619809166469965,-0.0030437842207837883,0.010647614404920104,0.0049051724565337684,-0.007223004401140631,-1.4913329586913414e-6,0.0022945215536423376,9.897929074477837e-18
4,3,C12,-0.03489142567304412,-0.06108992784384626,0.02174702294200326,-0.030526169342196846,-0.012501044283705423,0.0060868375454279176,-0.06102953727877154,-0.03388558468454532,0.06637727658222725,0.014048384738083505,-0.050605979926789765,0.0834038230521274,-0.021612740703388738,-0.13889382216647161,-7.353841717422599e-5,0.08748775636364305,1.874237889523585e-16
4,3,C13,-0.07999389833801314,-0.14714152373536032,0.04211163180372452,-0.0068767485842572305,-0.027858865427971568,0.003933433828828381,-0.08499450313934552,-0.08911345453146725,0.027116157389971633,0.06048156701701687,-0.0681134111617376,0.15912295648065655,0.021202740454568225,-0.17953406535235925,-7.379779643886513e-5,0.09146111440830357,1.8674238105178316e-16
4,3,C14,-0.04917097128339404,-0.09490948045023163,0.030048853822238746,0.027126178774131274,-0.02029321456990112,-0.001982688123831382,-0.02723005840088612,-0.06756753867911967,-0.029206110069492017,0.0447144358251565,-0.022120224715360185,0.09262843595344891,0.04849222455224732,-0.05530170926396891,-6.04820080968996e-7,0.003957753965013694,-1.1273372521271146e-18
4,3,Enterobacteriaceae,-3.391482649855345e-5,-5.9636314600469336e-5,1.0378062159281756e-5,-1.7636576848327946e-5,-7.865396744989155e-6,3.335291264340392e-6,-4.6213933457038926e-5,-2.6873047410912393e-5,2.183152263808574e-5,2.658861037347814e-5,-3.53569067296216e-5,6.24799581226298e-5,-7.872153849142356e-6,-9.235189210479483e-5,-5.069002914554441e-8,6.1971829584144e-5,1.5119204145487683e-19
4,3,Paenibacillaceae,0.029541680070545015,0.049885248652085726,-0.003998988291154347,0.026938339681048622,0.004121365004456622,-0.004277045015920114,0.0484967836153757,0.01557420572865472,-0.028843655944796463,-0.023223684997149607,0.03631644525285991,-0.05163044641670918,0.020083827124668222,0.09466914007056224,5.965539398897934e-5,-0.07242427358520744,-1.8436753661428362e-16
4,3,Ruminococcaceae,0.007386340159446555,0.01354589491092477,-2.541756859196403e-4,-0.0024263569028671497,0.0010827880375122215,3.581225558122258e-4,0.004259524354581068,0.005889206496848814,0.010175213433734983,-0.009603369855103497,0.0023168932751777556,-0.008759148366113393,-0.00526450400902916,0.00416531286952806,1.2638915748143917e-6,-0.0023594574758768524,-2.864681593647674e-18
5,4,C1,0.17159548051953302,0.2727175614369562,-0.025073053206458102,0.029704251677996483,0.056383634187979745,-0.0031832327460103063,0.09555828560896129,0.14422478373976574,0.13258109922650788,-0.10067895086392893,0.07857666392140196,-0.14267222694955903,-0.12792312947980988,0.16916989378644093,3.144989384229186e-5,-0.04528589790845187,0.07210434469568827
5,4,C2,0.04065464913821125,0.11159932964964198,-0.07156718057398002,-0.06264916018121881,0.021490050295802848,0.0024148410551027583,0.056729393945373005,0.09864345022788364,-0.05789549408049055,-0.06496941574291326,0.04426131462388173,-0.2040105047554288,-0.018387527792320547,0.13637616285986756,4.283283299087885e-5,-0.05471939004005596,-0.04872758159465951
5,4,C3,0.09303746411216646,0.14096334695459228,-0.008109647928294406,0.006959807533798612,0.03436425912524278,6.609826807961131e-4,0.024651413945232566,0.07939521300226915,0.117595886511864,-0.04512782513108233,0.023456638935868558,-0.041009070205096435,-0.10208737644407058,0.03462868022954154,-2.6817097709200476e-5,0.02801165093498378,0.05513434145869512
5,4,C4,0.40594561904229803,0.5636521703326784,0.059854547347865224,0.18235581894502856,0.1176726161635905,-0.011282042582385885,0.15685560918301694,0.22740422555357376,0.4958894450517244,-0.17309624449746563,0.13190136533540125,-0.030343092019654277,-0.33453420699356995,0.20442000478122174,-3.377444736316221e-6,-0.012172365541642043,0.2858185762318416
5,4,C5,0.12250231122114405,0.1729282891080124,0.01400814648296377,0.06516114780706428,0.0340164410273134,-0.005520656054418558,0.06577004376220581,0.06760795225480114,0.11466295697125752,-0.053810422634567236,0.05382638381185912,-0.030771404523124924,-0.07858254624941981,0.10330322499626489,2.919153385312249e-5,-0.03940149300796674,0.07837482292044755
5,4,C6,-0.03898737922846628,-0.05204355022994018,-0.008374831738510797,-0.021593325107500592,-0.010958240072975035,0.001400054115976498,-0.014667031114854782,-0.018906758357547515,-0.04907969243937961,0.014422818852954072,-0.012479198577485091,-0.0036146779872609997,0.03129360769500425,-0.01816141179736309,2.711229526555423e-8,0.0013798585323568184,-0.030183820471336685
5,4,C7,-0.02455838928113218,-0.02495721888451531,-0.014978241958136433,-0.033346043501179666,-0.005053404288902388,0.002792601792884611,-0.012857225116274336,5.07729418647653e-4,-0.026958149066155068,4.5121779762434224e-4,-0.011078761820971594,-0.023089555779413417,0.009873959999149421,-0.017223776252288357,-9.833075387346797e-6,0.011938223639426402,-0.028055076247721935
5,4,C8,0.010315135327591034,0.028793339691100817,-0.017407155800415325,0.004977417913471301,0.0017078023058363712,-0.0027311825606167314,0.03940069311914753,0.01682766663068791,-0.057445535071125035,-0.01723209465882442,0.029729882934589637,-0.06911768813979545,0.02867151087195693,0.08749413624447955,5.375426340877076e-5,-0.06462789284740282,-0.01931124020128963
5,4,C9,0.11741504858375641,0.24181702681395045,-0.09842962105750261,-0.08231494536653207,0.053323081996358664,0.004618491017127433,0.08171449413746908,0.18559747966444937,0.021193997820658964,-0.11384983355440892,0.06732549709351716,-0.2851962881510657,-0.10659148328406286,0.18253282364840176,2.171936947943591e-5,-0.03338666836995879,-0.021235496594048935
5,4,C10,0.3254984009594199,0.4130043694347147,0.10379785714142295,0.23124717612351464,0.08298497602068922,-0.01596237707456383,0.1286685458952702,0.11807131823137754,0.41810748538914605,-0.10471000482836132,0.10768133061827007,0.09665758387080343,-0.2363094789657011,0.1501659529136114,2.16264795642026e-5,-0.03671496727065071,0.27589404657748534
5,4,C11,0.059969780140266514,0.08550053011829246,0.0073752587230954845,0.025376656262480507,0.016632546787915245,-0.0016939412447522656,0.02679408447174801,0.034492101490833024,0.06828175086259011,-0.029218576515794823,0.02164951915697521,-0.01240503279002166,-0.045548901735328294,0.03702428423549456,4.8859407968828526e-6,-0.008464113954341908,0.03819502336716476
5,4,C12,0.45599253133766793,0.6321408957855046,0.06483175521704954,0.20119378675307306,0.13478018835991518,-0.012154027229226467,0.1696002276642436,0.25943378268835365,0.5628763488888956,-0.18972686414016565,0.14448373939888098,-0.029973630142116674,-0.3853044451949141,0.21964745724595547,-1.5230964097625586e-5,3.3943120350995e-4,0.32483311896624334
5,4,C13,-0.19783642979344288,-0.30940353258238457,0.018957445872850056,-0.059207749452009024,-0.06006802167290379,0.006637386772669351,-0.12655015600089722,-0.15051959376988625,-0.1315243951705625,0.11389028581007732,-0.10203736601277565,0.15732389528996996,0.12108527521890827,-0.22461167403182186,-6.729668796905075e-5,0.08891769281956552,-0.0846077749947109
5,4,C14,0.06653176899723327,0.08091413752451104,0.030825456585012748,0.05589802599449976,0.01332991619240596,-0.0037565128890392698,0.027691532179892904,0.013685927582498586,0.09323365491212851,-0.023257601150138987,0.021442864048731938,0.03414848736069012,-0.0421146914648965,0.026053546401369736,9.299203975142254e-6,-0.013685209721195388,0.05915559557771756
5,4,Enterobacteriaceae,-9.330563521532208e-5,-1.381377245702406e-4,2.7312996205048277e-7,-4.833756250179621e-5,-2.6912034343433936e-5,5.216275675109866e-6,-6.416011718699795e-5,-5.9296645521600375e-5,-5.480916474111125e-5,4.4010331040954415e-5,-5.2334361425821425e-5,5.501246051130626e-5,4.655058379054493e-5,-1.14856570937941e-4,-4.287955364147302e-8,5.440243317814559e-5,-4.8941916025543014e-5
5,4,Paenibacillaceae,0.13891068197139697,0.19926966001552848,0.00949354936071254,0.07852097344110627,0.03884617444676073,-0.007667696485000347,0.08756023193700929,0.0796073562706681,0.1014148122802697,-0.06116049198927443,0.07155971732336172,-0.05556634729685307,-0.07493952347613456,0.14940585880931173,5.348425279501871e-5,-0.06860507059869778,0.0823556716336044
5,4,Ruminococcaceae,0.4283939388827936,0.6101778213554581,0.04087950137850564,0.18436560997863236,0.12520059810281214,-0.0132823087436782,0.19346527517201578,0.2567169628218128,0.4624968114932551,-0.19437565924675312,0.1606260590466812,-0.09997294836475211,-0.3272305264562005,0.28485541957053834,3.666683881257989e-5,-0.06089888023166286,0.2762985555355615
6,5,C1,0.13366764079990567,0.2183223417054139,-0.02908167954262731,0.02511980421097757,0.04420936686675721,-0.001351797093622975,0.07686178508403066,0.11611597821953668,0.1072669120918503,-0.07908734042214285,0.06393880598706868,-0.11318518431219592,-0.10888006499192127,0.13638460140943479,2.450134720999755e-5,-0.03484269780778518,0.0599573997867582
6,5,C2,-0.17326227049532794,-0.08235768763275372,-0.18124851836348,-0.2434613932837436,-0.06709157874621646,0.03248891166916918,-0.006606601941300015,0.017134152750201477,-0.16691240265911622,-0.1083373810415965,-0.029737955412650018,-0.2793673208157886,0.0631422310321127,-0.013816946965650495,2.793224626269891e-5,-0.036835994187225586,-0.2404924159889738
6,5,C3,0.44834536194611546,0.4326054612746122,0.20217419480105517,0.36802910777842984,0.18186647283213836,-0.053323879096828584,0.11751301955563406,0.180162613283157,0.3218039585505714,0.0715742769399475,0.1424688143289197,0.1851639629959128,-0.24234993426185186,0.2585940996968054,-1.1191763338346778e-5,0.012713903506438634,0.42401910970159956
6,5,C4,0.11694705897741114,0.27663834002261134,-0.07625347998125549,-0.04936842845655007,0.009192994812038545,0.021593640292417362,0.07280228181269732,0.11924518462964695,0.27320684102665754,-0.19472350984676395,0.03962298268697809,-0.14164196612699892,-0.18749002664087738,0.03968636417934231,-8.820257280768273e-6,-0.0030621329190361345,0.024729891245321305
6,5,C5,0.07940916207414084,0.123566459059595,-0.0017715205394441948,0.03596385774618,0.01980686572400539,-0.0015024921141609997,0.04820743301910166,0.0490004746748925,0.08156022208967385,-0.04731411478168476,0.037749166276042155,-0.03424019425886368,-0.05790084991448447,0.07238901842985658,2.2572763795841976e-5,-0.03047141648729873,0.04609182841676554
6,5,C6,-0.06982165219957946,-0.07489023086771285,-0.027764377528958457,-0.05505319498920428,-0.024772553312575996,0.0066419853259807055,-0.02192818559835447,-0.027326397021932593,-0.06295923966410392,2.081574369074459e-4,-0.022927106566257394,-0.025593306474519,0.04218227971717766,-0.038644865444359223,-9.991397087276546e-7,0.002012687039977067,-0.06380497415723321
6,5,C7,-0.12062514338521788,-0.10418802743903705,-0.072668924859417,-0.12190945978632264,-0.04543593564069964,0.017213204644385045,-0.035749685650057414,-0.029872082665615883,-0.08101896193992594,-0.02756512415553663,-0.040863840533677614,-0.07598416907721517,0.0464797925678961,-0.07402361998522189,-1.0833043793701936e-5,0.012750918667629594,-0.12174288331024144
6,5,C8,-0.10223815482622257,-0.06982675030915539,-0.07902605035313627,-0.10093804363778275,-0.04397919037329605,0.014083483595008606,0.0032262480685486972,-0.020048484818274682,-0.11137118290166793,-0.04453045095762148,-0.011733623925594933,-0.11829043777385735,0.066358598628244,0.0031639065210873956,3.957117211456827e-5,-0.04806951989869081,-0.12488682218580385
6,5,C9,-0.07381047163166611,0.05225418372709776,-0.17751677856531453,-0.22410248945391953,-0.026185948381527015,0.02834477517796443,0.022532506342667655,0.09721837022022917,-0.08232640458328555,-0.13716173868610146,1.3207005163525366e-4,-0.322690454092945,-0.019434043045412693,0.04483780502259222,1.2392508748439946e-5,-0.021399108074466558,-0.1824018698213063
6,5,C10,0.19915799050626096,0.27781738902260117,0.04844666545873274,0.12647395518027246,0.04137147218233646,-0.0040064896655588765,0.08690171554650031,0.07548226995409417,0.29661347593681214,-0.10035278114853875,0.06613266524025069,0.04228100222548247,-0.16315386800522544,0.08290350811606849,1.5541328326456655e-5,-0.02757237927674241,0.15931105455026984
6,5,C11,-0.08095743066962185,-0.03981385887960907,-0.07045450811676066,-0.10180257076596742,-0.0395601476169045,0.017633606471344373,-0.011372342190309064,-0.01139574092756194,-0.021961497793375105,-0.05906199052929582,-0.023887803485264092,-0.08349483490391406,0.014043026096783186,-0.04780026998599994,1.2191050151506557e-7,-0.0027527511786664236,-0.09691582279811453
6,5,C12,0.29864769970168487,0.44955458965064043,0.012863054466581912,0.09953904206666306,0.08094250641740755,-1.2931014006922124e-4,0.1187812110890365,0.18726334733927452,0.41017063064607945,-0.16874089788198307,0.09464861687354034,-0.06046567415935634,-0.28222232278741627,0.13651016260671842,-1.404103754041793e-5,0.0023519843741762214,0.19539035845661318
6,5,C13,0.2347181916341708,0.08631262096700706,0.2399831599727608,0.32908243799749537,0.11364177442820521,-0.051780769666026426,5.32559109344937e-4,8.840229318357228e-4,0.13147823013263765,0.20169834294483738,0.046520861900632184,0.3516972352561237,-0.06544283086817977,0.060333556817422355,-4.254640798680486e-5,0.059786895773773,0.32632614958330985
6,5,C14,-0.1530845955364327,-0.10777382093482493,-0.09871503756295354,-0.15023973531252144,-0.0738493753345344,0.027507974105738364,-0.030092893881406277,-0.0509940217193039,-0.04747636306654349,-0.07557664623692124,-0.04843753963782644,-0.0904048799117615,0.04584523503227795,-0.10248136655564781,1.3072739290271293e-6,-0.004356182723562166,-0.15598601589018843
6,5,Enterobacteriaceae,-8.471903631510313e-5,-1.1784740985520002e-4,-7.70921863240259e-6,-4.7397319204771624e-5,-2.55868029664704e-5,5.86944871646729e-6,-5.3362756533652586e-5,-4.983795210837002e-5,-4.901476650481788e-5,3.2551834257926136e-5,-4.44519316620535e-5,3.827829451274456e-5,3.922476528943139e-5,-9.68814995700312e-5,-3.453844280556733e-8,4.388265709985646e-5,-4.8027909570182417e-5
6,5,Paenibacillaceae,0.09668311698505874,0.145498674779259,0.002267637635516333,0.04765517818675706,0.025015242393390747,-0.00435510478229532,0.06555042046670649,0.0582953909699617,0.07110951687652131,-0.05327757831703367,0.051595694518735385,-0.05297484413715628,-0.05096072265399361,0.10919586144057693,4.233983443389862e-5,-0.054616216289697345,0.049652589854350865
6,5,Ruminococcaceae,0.09196073492304718,0.27631459074772946,-0.11390103129065746,-0.09003795954978541,-0.0026012216467201643,0.02603049710382109,0.09045296587239969,0.12878449856889543,0.21987298719372747,-0.22430306747270526,0.047889839327958476,-0.22236679872415496,-0.16174675351374615,0.07662367034058165,2.197001429434328e-5,-0.04094887210910991,-0.027356250414138618
7,6,C1,0.033232665476532856,0.13881553926602774,-0.11129623204040855,-0.02843261611465042,0.008588917609685172,0.015350350754809967,0.05461263942398823,0.08720435889326462,0.0633067015372787,-0.07912949831022285,0.04339053886423143,-0.12712984697785612,-0.10642100005235802,0.08654032603407624,1.592028262924138e-5,-0.022195081523584622,-0.010114529768383408
7,6,C2,-0.2550130905176302,-0.12962150825422414,-0.27455251876811226,-0.2730084058122816,-0.09604274679956455,0.05036728726116589,-0.0190008672282358,6.538641283194113e-4,-0.17580861761640537,-0.1090503349668577,-0.03899229482168371,-0.27948624301680275,0.03022665193393491,-0.04996146917247209,1.6861627299142145e-5,-0.020809564616367203,-0.2840670725673201
7,6,C3,0.35328685660975484,0.3493983076798807,0.14604148439246128,0.29398046935610594,0.14429478986562047,-0.040088902969119856,0.0956971333941493,0.1477781468891674,0.2613223593726746,0.05600240216422649,0.11638995402262871,0.1458092330475568,-0.20587490338730266,0.20853407588191572,-1.0369804769815231e-5,0.012050596875374912,0.33612907221515737
