time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Paenibacillaceae
12,11,C3,-0.3261441190612458,-0.44386642436973944,-0.3566134548002747,-0.25788650703029237,-0.341025079620337,-0.07458476391655633,-0.3061293302255196,0.012931694536120399,-0.21830281368018736
12,11,C4,-0.21085043070564682,-0.3000383805081148,-0.269335364673654,-0.22655754603077385,-0.2812043800180095,-0.10579411807951657,-0.24290305983934268,0.007267462997514784,-0.18351944620661237
12,11,C5,-0.16056395591352957,-0.235764363487951,-0.15086283491508773,-0.14939578712853124,-0.22595249216232816,-0.06628863240972271,-0.14094394139045843,0.012998097848425124,-0.29920644400500557
12,11,C6,-0.2828929323695038,-0.35618210080501206,-0.47485834694594276,-0.3268862328059444,-0.3513759183479164,-0.24057787821236504,-0.3195471077418784,0.007638826407991564,-0.12196783071122566
12,11,C7,-0.3357222976864645,-0.42138724870847216,-0.29210979993230063,-0.18723768665798182,-0.26558524607243933,-0.10764197885022257,-0.23162520510479914,0.03155245985344943,-0.4238763803680967
12,11,Enterobacteriaceae,-0.01498287679075574,-0.02845504874730548,-0.004867864146738871,-1.4406004596682063e-4,-0.004554784683197984,0.009871639210988246,-0.00285359394627883,0.0026399035765062766,-0.045492354147905256
12,11,Paenibacillaceae,0.15934169707162857,0.3474723960804486,0.1643285004005723,0.13340605344963188,0.2103153568422705,-0.030883582047754633,0.16699063395754624,0.0020977364850240077,0.13417278924797504
13,12,C1,-0.1152738001144061,-0.12065886779333017,-0.0879312183917584,-0.10369148579167252,-0.16153922506183635,-0.06447941788177623,-0.09226974465005436,0.006628794965415106,-0.09154572019879006
13,12,C2,-0.13663986400163972,-0.1637949964878349,-0.0015250521953264896,-0.027699082188481224,-0.10273924275380313,0.011765668647260035,-0.03626316930867257,0.020568026616187327,-0.2836905574851585
13,12,C3,-0.3128522860139635,-0.41985416367988326,-0.33041590369262713,-0.2373884995702138,-0.31482135317614013,-0.06309749934707343,-0.27421830108381956,0.015695193626287438,-0.230614750481498
13,12,C4,-0.22429822582748218,-0.30416553367134136,-0.2550216514567459,-0.21012114698888879,-0.26297459430266845,-0.08538878853406051,-0.20877528204889798,0.015159224806199089,-0.23578237591921497
13,12,C5,-0.1364251268215072,-0.20592892503861887,-0.13534566610489476,-0.1359468963092264,-0.20512848589626545,-0.06464673944593456,-0.13381324590352592,0.009000381554628494,-0.25094477149449296
13,12,C6,-0.28292956518127,-0.34866519009607844,-0.4413097548082258,-0.3014049275106659,-0.3259739678057516,-0.21156471443766994,-0.2822148598888843,0.013492116358735378,-0.1634250964461506
13,12,C7,-0.23133995049308237,-0.31426687565995765,-0.24723388353051204,-0.16513367642294846,-0.23008265188806504,-0.12673058594900036,-0.24573252520050615,0.008117807424324077,-0.22283785461844394
13,12,Enterobacteriaceae,-0.01343171136140805,-0.025793339657279313,-0.004370235743905932,-1.350708067676032e-4,-0.004081232149762236,0.008911205594089294,-0.0026085013914383445,0.0023331231365443382,-0.04101623424692112
13,12,Paenibacillaceae,0.12808743098497186,0.30146012866449,0.1457394694049803,0.12073322531388032,0.18950339107885072,-0.02166360235187624,0.1606772800060776,0.0067993845836678436,0.08408255792691291
14,13,C1,-0.1174345177067316,-0.1212288420930203,-0.08482223683957653,-0.09472929180325199,-0.1537911393778052,-0.053928002040148276,-0.08984803200459748,0.009484522348880272,-0.10955768562249488
14,13,C2,-0.14279812994511706,-0.16600370968587372,-0.0070253833693738445,-0.024124857310689894,-0.1020740795910257,0.019234598284870796,-0.040936108152010056,0.02406770501334047,-0.29954768318948966
14,13,C3,-0.3017629033811118,-0.3990160948110186,-0.309218570774565,-0.21786346965528253,-0.29615732208750467,-0.051620891379030295,-0.25886097658814194,0.018481893901000933,-0.24247581686432715
14,13,C4,-0.21740970232350676,-0.2899971103712612,-0.23875377405670145,-0.19296761370831902,-0.24707934568576456,-0.07351510541522183,-0.196967731496658,0.017169949589468478,-0.24127627328009418
14,13,C5,-0.131736296722113,-0.19515720073373033,-0.12684229936998287,-0.12488693202920195,-0.19185032972836188,-0.05669125563699685,-0.12628638284214364,0.01009774312085311,-0.24475902280352663
14,13,C6,-0.2687270170213202,-0.32857378725870967,-0.40967495051063485,-0.2774070395038695,-0.30400006468855967,-0.19129563600638008,-0.26352033361980787,0.01479094948179714,-0.1682646659049854
14,13,C7,-0.20590614701236526,-0.28305413754170156,-0.22560546737935291,-0.152895974912778,-0.20919806990215264,-0.12066381319595015,-0.22414913306207462,0.0052257058088959075,-0.18848758283906134
