time,window,target_i,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,Enterobacteriaceae,Paenibacillaceae
7,6,C3,-0.05978476787543134,0.00806795505199978,-0.20045042104847863,-0.03443625039143184,-0.06157094243050834,-0.09901329319998782,-0.2697496856180871,-0.17138588423938517,-0.3147148775732933,-0.12294197732363842,-0.26398927183852,-0.3532615979929219,-0.4051875751988764,-0.34855435677767466,-3.76840220467962e-5,0.07360240755842011
7,6,C4,-0.6370600079750157,-0.03586509211496498,-0.40826060271631714,-0.7363981562458789,-0.7885299489210893,-0.7827465616870402,-0.42205078714912475,-0.6604299047071686,-0.5477916666336775,-0.19609764151053732,-0.4299706902371728,-0.5058285175603421,-0.09522616536402788,-0.34300184335394235,8.686890039684407e-5,0.021938480235129305
7,6,C5,-0.2904825432850621,5.842718784251023e-4,-0.4307547135627812,0.013551155891206918,-0.3596349557703522,-0.3145063029066951,-0.2720857544679472,-0.35319221847045285,-0.5783494405115149,-0.05235719964104012,-0.3801965681493746,-0.6416079157637056,-0.43542503467165744,-0.3786477266394499,3.1425088738086206e-5,0.03449105539798107
7,6,C6,-0.3060185535033502,-0.006416095826858308,-0.34328276794241586,0.04276181748712001,-0.325075716936679,-0.30216432087260997,-0.10721876920655346,-0.3629210639141035,-0.44722798122185503,-0.05663674144080033,-0.22920951896948846,-0.48026244492269576,-0.19109260302690087,-0.18631884980412242,6.914238233493607e-5,-0.002082354738007056
7,6,C7,-0.5600332859955317,-0.025697802784427844,-0.3788240155451966,-0.9853399197702941,-0.641684552270848,-0.7709614429024612,-0.7250396866019269,-0.7297732334995556,-0.5981088622036199,-0.43114394010897633,-0.5912316955011486,-0.5465182182654363,-0.4001941489956918,-0.6593019259350236,3.706302913598092e-6,0.13278789787811962
7,6,C8,-0.14910474308805083,4.89264226684658e-4,-0.15041697987732647,0.29062860484310393,-0.05342846211403045,-0.05965279342165155,0.16568015663239524,-0.18980731507396634,-0.17419103464807953,-0.013481216238354894,0.032645686621912244,-0.1924192557231042,0.05179858956976939,0.0833163305616625,9.383651969864717e-5,-0.042532682174608566
7,6,C9,-0.24024509923655782,0.004611592205675293,-0.31118511587955133,-0.19453539469284012,-0.19437652328368196,-0.28584458843325666,-0.38350383175252883,-0.4069181113803205,-0.4794986212429325,-0.25546316404684283,-0.3736362534063167,-0.50403870887960045,-0.4632465429502091,-0.4686251972062857,2.901849138482968e-6,0.09434322776697941
7,6,C10,-0.15612029360323612,-0.014233431061751307,0.009605284074237016,-0.06682822793323505,-0.08655691710707593,-0.1382943539206017,0.12799976002627236,-0.1890865017379748,0.02175483486377646,-0.08334893143104585,0.10013781467332662,0.066070694215609585,0.2634560393104967,0.15631862912397002,7.073677433369835e-5,-0.03491483553699276
7,6,C11,-0.41392985785090763,-0.009845099943818648,-0.3507697046739793,-0.6662654820264474,-0.447870599295562,-0.5529952287131096,-0.6100929151105354,-0.5659307189643572,-0.5479560187444877,-0.3453887308529878,-0.5189762996553122,-0.533290048719285,-0.4648410644690327,-0.6067117053714765,-3.988333352175292e-7,0.12146151442970385
7,6,C12,-0.22923057246773437,0.007762569840201804,-0.32548621825831864,-0.26218415972904296,-0.18291958067315314,-0.29422034343435993,-0.48154012071288727,-0.421140965273622,-0.5178872144765131,-0.29934672360905584,-0.43991734914551867,-0.5459267893366251,-0.5711573139308883,-0.5717518993262761,-1.9008416040460998e-5,0.12284082860792138
7,6,C13,-0.4028288688481709,-0.012078572081896194,-0.27903707572595227,-1.058214242711776,-0.419977132962648,-0.6302749487196516,-0.8636432446057476,-0.6409958808978962,-0.5186393279689009,-0.5385964884732957,-0.6255301794329998,-0.4660156574734149,-0.5779601382172075,-0.8078873590017386,-6.176846486005008e-5,0.19965467505820247
7,6,C14,-0.4927988126535434,-0.019227413711819658,-0.33230714617866647,-0.9470622893704782,-0.5240203299581349,-0.6893562748761647,-0.7269911515925884,-0.6925266454093899,-0.5524912270892537,-0.46894320350347907,-0.568622272755708,-0.5012927470520482,-0.4367615359498765,-0.6757837122394972,-9.492628361798163e-6,0.14972217999828608
7,6,Enterobacteriaceae,-7.867439586384748e-4,-2.800085008721869e-6,-3.0686491067394235e-4,-6.035406015304423e-4,-4.994927091482389e-4,-6.124281497676102e-4,-1.9256373867666146e-4,-6.756750723547196e-4,-3.330499588570323e-4,-2.947968006131731e-4,-1.8738936326933247e-4,-2.585458204488784e-4,1.409634470950209e-4,-1.2967062196250062e-4,5.101777592414372e-7,-1.0578558442118058e-4
7,6,Paenibacillaceae,0.2798850315439593,5.273398161885403e-4,0.09286619224616435,0.3339793189726755,0.19587291529405315,0.2529935324497813,0.1486905985538788,0.25995780374838945,0.12316192620407299,0.14515652733459106,0.11193827230305879,0.0881374495064515,-0.011129336379593813,0.10940446092283448,-1.0188993497469843e-4,-0.007698001143158716
8,7,C1,-0.047268009725335174,0.012561711920146107,-0.12556669947786886,0.166601753895787,-0.01730972093614561,0.04161207287205595,-0.014547664368225906,0.041373236922784475,-0.12037560929577491,0.08745119751838841,-0.07162827677254335,-0.16484859510836736,-0.15681545186871654,-0.06781394475285972,0.0014177865857204965,-0.07304663925068816
8,7,C2,0.016872466093249716,-0.0016916888744517142,-0.006931238098285543,0.05802269037604237,-0.003183590963639979,0.002371306154653868,0.030973291495346025,-0.009195926930396966,-0.016454236336900224,0.00921071463082749,0.010375224230155801,-0.020453779516539004,0.00924581579884036,0.019340237244368882,-5.264221535407729e-4,0.01976273393373885
8,7,C3,-0.07375232887447306,0.005339985550052129,-0.18237445765258592,-0.040212653080256906,-0.0638024708605112,-0.09819429088726865,-0.23156169299867277,-0.16100802737678463,-0.2761947935299613,-0.11065796792083807,-0.22818316671174385,-0.30752175019822,-0.3398691307762508,-0.29765714516413433,5.8768015916366e-4,0.0368620106097402
8,7,C4,-0.6720934326042447,-0.03776146962110409,-0.40919685384144855,-0.6921685803146232,-0.7385781583217709,-0.7470297995812449,-0.3669248503151077,-0.6490895729763394,-0.5088915001506702,-0.1994481431006199,-0.3810069576009108,-0.4636178840877749,-0.04453585733008743,-0.2918319734005169,0.0027693187943948626,-0.10568293940071453
8,7,C5,-0.34002718848367697,-0.004643828621897883,-0.41161335152197565,-0.03333745866301065,-0.3537657086408802,-0.3248166383243431,-0.2369780372558334,-0.36264781396843465,-0.5236519740760928,-0.06761532936860434,-0.33471282396920615,-0.570989045409604,-0.34577064952794834,-0.32270513331424877,0.0019844257417242317,-0.06056530502192381
8,7,C6,-0.35897079077133337,-0.010950822201072836,-0.3394950655200044,-0.011130389575360194,-0.327067907324738,-0.3177113864756782,-0.09626990110514363,-0.374705158734901,-0.4133306838503509,-0.07268411065037261,-0.20620280227956014,-0.4344074170170777,-0.13520875685426134,-0.15818270835156084,0.0021392413989775832,-0.09744670024873477
8,7,C7,-0.5795191623726207,-0.02760157527983224,-0.37144243906870145,-0.8919004419310171,-0.5995033788226655,-0.7206313382428909,-0.6247232091959144,-0.6906489355773093,-0.5434169807693578,-0.3937585331456384,-0.5161026703688443,-0.4918835180599513,-0.31303929281489973,-0.5625886083462873,0.0021432613766641665,0.014911508463326758
8,7,C8,-0.23781718255504464,-0.005640462701159364,-0.18059553240451182,0.19427676797568116,-0.10148689432159616,-0.11841505756990467,0.13638744558566726,-0.23553924716038094,-0.18404908440260015,-0.03907982418656563,0.016373109999715536,-0.19148965051470118,0.07623398154755752,0.072470168243586,0.002373898935991374,-0.14301538375730488
8,7,C9,-0.2833832241475479,-4.958084351015778e-4,-0.30297063588703177,-0.20448446505089848,-0.20549075944905548,-0.2919011199609518,-0.33156679170813114,-0.39941606734617546,-0.43475565695012003,-0.23784952451033922,-0.3276842066208566,-0.45000200467761703,-0.37351665068763384,-0.39977533711465785,0.00169785770367998,0.003215162753851265
8,7,C10,-0.17619207724790592,-0.01457247447180212,-0.011960091544340115,-0.07806775353135967,-0.09555665428724022,-0.14428685127572266,0.1074370683215204,-0.18992717550765803,0.005035890704399984,-0.08191162607431104,0.08114282450496274,0.04607505299794109,0.23764440900396944,0.13416272383308694,9.751238045651646e-4,-0.07188644153997431
8,7,C11,-0.42005721256423956,-0.012370310404792884,-0.33140145735669324,-0.6018429255658235,-0.4161070528507162,-0.5129467047698236,-0.5246585554717716,-0.5272320949954463,-0.4894675456589574,-0.3117243632146342,-0.4507661499550735,-0.47208357823948954,-0.37828585098058565,-0.5179139636815041,0.001526083664317169,0.03567994011060871
8,7,C12,-0.26983610546025333,0.002438739145450672,-0.3132404788946242,-0.2603146748270128,-0.19361829969577718,-0.2965529050314709,-0.4152048366552187,-0.4088606321139095,-0.46627163279281136,-0.27434703353539297,-0.3839237499455375,-0.4848135495935545,-0.4669854807988538,-0.48800767403349715,0.0015869055085469326,0.03175308546135605
8,7,C13,-0.41242182084641066,-0.014149494471158562,-0.27071006012236004,-0.938164109445906,-0.3934107976477866,-0.5803801615264103,-0.7416818772648219,-0.5930664791092451,-0.46507182114413737,-0.47748205402404287,-0.5420086648960307,-0.4150663237520087,-0.4745047486475115,-0.6900088191783228,0.001402196643641076,0.1038358005322439
8,7,C14,-0.5137905365403364,-0.021631739136964628,-0.32780074429800343,-0.8551032300688233,-0.49471081406072603,-0.6458049652187929,-0.6259889240059685,-0.6533039277036404,-0.5017839337317698,-0.42401643727361404,-0.49591226225693386,-0.4511959201214501,-0.34669029257698225,-0.5767671976251919,0.001967913645386051,0.03715268374370501
8,7,Enterobacteriaceae,-0.014003230802275685,-6.889500270708746e-4,-0.0064980888639033845,-0.007120727062156937,-0.007211992442986342,-0.008711657890551849,-8.283513120637902e-4,-0.009508973086441674,-0.004542331902096146,-0.0035984161087596043,-0.0015424603106694373,-0.0034888806326576747,0.003974062919923232,1.882852338025143e-5,2.560394967665308e-4,-0.0123717327999932
8,7,Paenibacillaceae,0.6110364700011465,0.01903575085075043,0.2527342802664752,0.47037869429979473,0.3571971780312797,0.44517297300599856,0.14596203533010077,0.47232499838487724,0.22422774046042818,0.21764053906754102,0.13410650305267804,0.16661375523761307,-0.11689434052812277,0.09016231996049708,-0.006949860295569972,0.3284423033831461
9,8,C1,-0.09673302220948146,0.0011369036071607365,-0.13415968994379004,0.12517979596663611,-0.03354356473759863,0.010816642708575333,-0.009397464950870078,0.01016891255193661,-0.11553668115781056,0.06607287363464195,-0.05055301552109732,-0.1527233379277905,-0.11465744256685771,-0.05185039001776867,0.0061966000451488075,-0.1655028964021173
9,8,C2,0.04242789084606555,0.003107098685853419,0.006610093859250884,0.06113261882258684,0.007026205535673184,0.015305363118727404,0.025779158701972785,0.005403328843732017,-0.00862178504453455,0.013405581085228099,0.004760832393119796,-0.013129156080910415,-0.0025365363394982514,0.01370154413634738,-0.002727433919773295,0.0675333476938972
9,8,C3,-0.14729472520398187,-0.009579710594661674,-0.19649707091129814,-0.06593298745991477,-0.0841104984570219,-0.1245985581886384,-0.1978333521324822,-0.1800919965896504,-0.25755265162732255,-0.1123554640653322,-0.18371707153358408,-0.28217722278565277,-0.2642420121923639,-0.24963941673646647,0.007633374202347893,-0.11909448960871194
9,8,C4,-0.6861534961956822,-0.050264240279069373,-0.4015805187090639,-0.6411816206558901,-0.6785856713435438,-0.6985567565476094,-0.3149115836640099,-0.6137822935530783,-0.4635780833395556,-0.19282762205186096,-0.3128685366481527,-0.4209013796507906,4.993412093252337e-4,-0.24215261275461752,0.01109179147837597,-0.2736609806241031
9,8,C5,-0.4052725330739055,-0.022772409293773194,-0.40798476455801436,-0.06927674000052572,-0.3458755415392155,-0.33428300772733016,-0.20108731286781126,-0.36815555537588585,-0.4785090401173353,-0.07950717021041671,-0.27143566395368396,-0.5163384821595737,-0.2592291090896459,-0.26818665945056547,0.011103704452935244,-0.25073950463148764
9,8,C6,-0.414534838661658,-0.027018218402621093,-0.3417402605659171,-0.04718322176512287,-0.3200833069249592,-0.3246808673367938,-0.07859132659602779,-0.3752343099032413,-0.3807372004933103,-0.08256139472422669,-0.1606196072341821,-0.39586459282215025,-0.07820395416866312,-0.12541528553170836,0.010606135419001043,-0.2696393044955664
9,8,C7,-0.60067569302264745,-0.04049318533430573,-0.36666707282644206,-0.8140072614700601,-0.5557229729208635,-0.6734870583288962,-0.540442840119369,-0.6480272208795782,-0.4929984131750594,-0.3617329043758274,-0.4322664205601433,-0.4449481104919808,-0.23600106540876833,-0.4793686333299572,0.010082267210759789,-0.15973148958141972
9,8,C8,-0.2982951164787268,-0.02051528586909431,-0.1983735507900259,0.13602991084144866,-0.11962380004256293,-0.14583781038389063,0.1239749848706047,-0.24882677716050658,-0.17855176010791748,-0.051283797486392224,0.03144075905720041,-0.18207122246804855,0.1022546198118087,0.07462938534629289,0.009868770544793083,-0.2902980810499265
9,8,C9,-0.3505081034958587,-0.0181597461191399,-0.31082609867046496,-0.21686661633335408,-0.21470661846626582,-0.30317447801080777,-0.2840780169812987,-0.39786529215409927,-0.3999606582395994,-0.2272425376825918,-0.2667088660239292,-0.40989026565643205,-0.2856744976325647,-0.33628296164957516,0.010347567167847226,-0.18524712953554295
9,8,C10,-0.20071353208221557,-0.020989810622341457,-0.031182423936369566,-0.08539601736911297,-0.0991000176769093,-0.14764436519090368,0.0965815344148463,-0.1878758444328455,-0.004456200411038125,-0.08027635867234265,0.08078843106872445,0.0328119113337433,0.22633138188830107,0.12334654762056335,0.005011269329236409,-0.1486029630808834
9,8,C11,-0.576086728103408,-0.046093655985451634,-0.3842568825370311,-0.6040428526479975,-0.43631433089379484,-0.5470288402937472,-0.44786818451951205,-0.5610609934257887,-0.4698348943028693,-0.3123403381071128,-0.3578246797958715,-0.4473630882999893,-0.24917364568057754,-0.42726251336302584,0.01888122059948491,-0.34966936668029847
9,8,C12,-0.3205774266989998,-0.012607996485578268,-0.31150872561703774,-0.2587896855545624,-0.19791308690964846,-0.29857627943243636,-0.35795227058276885,-0.39732226320039726,-0.4237161980928619,-0.25561136025072756,-0.3186002629823731,-0.4371914447314432,-0.37423504536078955,-0.4154201734519251,0.008773528521446812,-0.12747704021058645
9,8,C13,-0.45047046700775284,-0.027828295970459587,-0.2770175139372805,-0.8529998188886981,-0.37459919639048106,-0.5492659314224783,-0.6430364079910241,-0.5610310079997297,-0.42404421239678036,-0.4341707865456592,-0.4566464373055875,-0.3773642966809726,-0.3790005131469707,-0.5914689717859505,0.008951963437485255,-0.07399674973256636
9,8,C14,-0.5502274427778989,-0.03636075664940274,-0.3318267429261745,-0.784560581849887,-0.4667910857564649,-0.6115637501947737,-0.5413101398185288,-0.6188873644477066,-0.45820085143304323,-0.38955410206885144,-0.41391719307566127,-0.41068108148523996,-0.26283933722854064,-0.49105743757146925,0.010454028952402014,-0.15282970831236403
9,8,Enterobacteriaceae,-0.030584944786482608,-0.0036539368838084826,-0.014051655379395933,-0.013136571599162018,-0.012774425368029103,-0.016360933384132765,1.361115586391246e-4,-0.017191294708032646,-0.00775551643840962,-0.006687438539633081,0.0015731387848014443,-0.0061708988412706,0.010526533043427428,0.0021514947097145726,0.0017352196924030902,-0.04414839695778277
9,8,Paenibacillaceae,0.5457644881733952,0.01818587937291362,0.22684897746360974,0.41579907032804986,0.31707211747433084,0.39524500897396775,0.1274399061778955,0.4190230970263944,0.19909968570036748,0.19271442800536903,0.11753529193023264,0.14808550946664328,-0.10601412742977043,0.07802327568479707,-0.006778588182739243,0.30809079029538883
10,9,C1,-0.12006275523247378,-0.007959844355881368,-0.13132879233436712,0.10358092968411868,-0.026816320790408705,8.796476892154361e-4,3.401944772833236e-5,-0.002954925384788366,-0.10145494938488045,0.06638695596886574,-0.02918402195514565,-0.1324634525939854,-0.08118684805696919,-0.03674863739137215,0.010737840327866966,-0.2128351910971706
10,9,C2,0.03401309883844887,0.001801840948206172,0.0045490717979004575,0.05348739507029914,0.0066568249992531815,0.012686658721703485,0.02381039684872907,0.0035162562111878807,-0.007506245986600588,0.012868246618031208,0.005816817092509502,-0.011262514787700722,-3.129695354467862e-5,0.01315455322816169,-0.0018588069661290324,0.052930792992695395
10,9,C3,-0.14560475840812478,-0.012398693453994719,-0.17978645327344328,-0.06169420525789119,-0.07297348209094282,-0.1142686188294691,-0.17183345768435573,-0.16507086748563946,-0.2280231431841183,-0.0958183000825921,-0.15657380843618404,-0.24889169157319702,-0.22551270349155678,-0.21754741814852066,0.00906508315769892,-0.13429373494170108
10,9,C4,-0.6800304952720867,-0.0632368105828621,-0.38169527747076243,-0.5851493752091351,-0.5976475410247314,-0.6385998183701501,-0.26262282254869607,-0.5696546677146246,-0.4096154065831079,-0.1570897958405975,-0.24401420882084088,-0.3680173143244068,0.0428322402414585,-0.19573766645328447,0.020665901295639166,-0.37997409760751966
10,9,C5,-0.47951038961425446,-0.051648533716073114,-0.40444405228021346,-0.08914104982261088,-0.3015142598076049,-0.32872213471388023,-0.15076073058819084,-0.3686570128309067,-0.4222614049366655,-0.05014997801433787,-0.1821551266213309,-0.45029407399054194,-0.15913020782843157,-0.2057127520901558,0.028034538970554815,-0.45427334517597784
10,9,C6,-0.4304235733331971,-0.040370312794503,-0.325565513068452,-0.055947478442289776,-0.2798896140567446,-0.30448138604603103,-0.05484911089458334,-0.35493469805137595,-0.3362793084008922,-0.060763522503615136,-0.11298968573487382,-0.34640620694356505,-0.03208586669562989,-0.09441614101794296,0.018941184944639314,-0.35995887144316635
10,9,C7,-0.6036269256890474,-0.05442662739185592,-0.35046358825151985,-0.7385515983286991,-0.48906652704104736,-0.6163405972695124,-0.4630852645592321,-0.5998577560741367,-0.435868609008505,-0.30772882958676806,-0.3498997734244109,-0.3896609372310504,-0.16751456502499604,-0.4064569364384564,0.01967402038103193,-0.2778953816208042
10,9,C8,-0.29375612684818836,-0.025807135050959648,-0.18652809105425022,0.11451413439081007,-0.10309109559085834,-0.13666670250591956,0.11733479311944893,-0.2310321421993389,-0.1573927171356746,-0.038161337983684554,0.040740103472949075,-0.15864671759860172,0.10834614003898398,0.07412134512028157,0.013217612220579548,-0.3134457943729968
10,9,C9,-0.36916061822838486,-0.03134635689265701,-0.29651148245214726,-0.20564895055297816,-0.1869656221664326,-0.28433016394219607,-0.23840797192890706,-0.37346629478160875,-0.3535499841636386,-0.19050579104423407,-0.20901028206630343,-0.35939097483155996,-0.2189655709228723,-0.2827993611017167,0.018025404856779066,-0.27654638526902803
10,9,C10,-0.31693832431041585,-0.055056099427196456,-0.07662417324948419,-0.10797965983703763,-0.08214815962663802,-0.16829658856318402,0.1176795280518403,-0.21526509367148172,-0.001235261367587655,-0.04835356773568966,0.14025648153448383,0.0381054423643178,0.2830038938645886,0.1469422728342881,0.025491957493126695,-0.4004662029969449
10,9,C11,-0.4694066788808457,-0.02989840125123735,-0.3264215398662159,-0.5261503018635892,-0.38791215405577534,-0.47396742653022417,-0.4068297769424744,-0.48338174997325495,-0.4175464583774261,-0.28260849986506276,-0.3392368434937827,-0.39915113265550956,-0.24573097914459144,-0.3905436042187122,0.010436903855113413,-0.22900850012230956
10,9,C12,-0.371814448411513,-0.03408584632718731,-0.30748274242888324,-0.24950829251990764,-0.1703375901428556,-0.28794195023339686,-0.29709068801730665,-0.3832061202664589,-0.3739236327920466,-0.2101826261391304,-0.24102959256149029,-0.38144484178920807,-0.2801718333694317,-0.3451431257015388,0.02107613222216293,-0.2817342797120249
10,9,C13,-0.450509644176605,-0.03799175164215549,-0.2638816094997386,-0.7686310452914377,-0.3293412760762868,-0.5008315798334831,-0.5587792109194799,-0.5157163900881325,-0.37511142090007915,-0.3755929552072431,-0.3811427858424247,-0.3310781998443714,-0.30620502486817885,-0.5113092183661091,0.015662565591100467,-0.1635342647425978
10,9,C14,-0.5318722844749387,-0.043674443221990995,-0.3101274432715052,-0.7059336289238063,-0.4103906977737512,-0.553877042561105,-0.46977980947449544,-0.564581985763384,-0.40526529601826494,-0.3356851930589427,-0.34761956914861647,-0.36048536934471037,-0.2070941053905259,-0.42408657972576014,0.01594303134621937,-0.21942398130806662
10,9,Enterobacteriaceae,-0.028710815427564942,-0.0036538149965236514,-0.013014743868561997,-0.012042691162742434,-0.011350087007943016,-0.014964756966280215,4.553267821442889e-4,-0.015804208309108034,-0.006875039055588418,-0.0057832242337152425,0.00222840330522116,-0.005420924636870114,0.010250295297055996,0.0023291268638973442,0.0017745733000231313,-0.04222409516557681
10,9,Paenibacillaceae,0.45125861996191585,0.007438751316335436,0.18950225796896686,0.36172206549251323,0.2841325496397656,0.34231756688061016,0.12118730810514558,0.3603196333441778,0.1777445164659037,0.17831683010715058,0.11969765160699603,0.13434763457609167,-0.07416835113615182,0.07825174732103188,-9.410858296513844e-4,0.20947114877655826
11,10,C1,-0.14254268083434557,-0.014903679589352278,-0.1305382558190194,0.09150465477368713,-0.015043903331580821,0.0048538972819479565,0.014692816811895649,0.0016628854281990737,-0.08241729792270579,0.08102862641264112,-0.014788380459927926,-0.09303778923817678,-0.040901113216343356,-0.0022618763682528227,0.016311792570524713,-0.2573381903504119
11,10,C2,0.015615590160549999,-0.0017992499952987017,-0.0013672361708712583,0.04720927873083799,0.010145221661816209,0.012632973014148334,0.027596718019432274,0.004124613401946873,-0.0032035776563153727,0.020849042077311808,0.009967873686109937,2.2434815138280728e-4,0.013365591022059985,0.0239867839749997,0.001153295544756303,0.01910584101213123
11,10,C3,-0.16278310994460696,-0.018374484039152664,-0.17320208439280507,-0.05717850969810885,-0.05693885078809755,-0.09966511749018157,-0.14115770628088053,-0.14558368454833054,-0.19722184776943202,-0.06640460359411456,-0.13048252298934526,-0.20092940730873893,-0.17378808082098887,-0.16869435601567093,0.014214217876930217,-0.18146750647046384
11,10,C4,-0.6740594102259175,-0.07104811628128412,-0.36589249651266686,-0.5293706410968506,-0.5203036833758866,-0.5679301927433175,-0.20985745011073045,-0.5063351374494232,-0.3528901080680924,-0.10241762293389103,-0.19909709022617278,-0.2857072662689581,0.0955704045760671,-0.12278675733581754,0.03052248840244367,-0.46107991088496564
11,10,C5,-0.4114573932696831,-0.04178046919950826,-0.35628269530467804,-0.07855915560972582,-0.27709994245061476,-0.2958485345744002,-0.14329357478152605,-0.3304958681231763,-0.3836378993007457,-0.057377405212722256,-0.16945934046685443,-0.41617570727643816,-0.1594626650287818,-0.1981117753810502,0.02163105272273996,-0.3711824368166016
11,10,C6,-0.4930429655305631,-0.060521434821374794,-0.3313601889182337,-0.0564617434663974,-0.22216993314566266,-0.2648951802376934,-0.005370025987312594,-0.3120381317895919,-0.27711747500705836,0.011172294665465246,-0.06792501084117464,-0.23781410216246843,0.066243954799948,0.0016243355361148168,0.037068506223616904,-0.5255569068327954
11,10,C7,-0.591151560795471,-0.059918195475999164,-0.3326654753771906,-0.6665488280296173,-0.42650479940478325,-0.5493934183221381,-0.39604196712631795,-0.5349279697972373,-0.3800089839876981,-0.24663228970227663,-0.2989136303233006,-0.3155308637389321,-0.10653775047394404,-0.3244447566123018,0.026914592842198215,-0.342209831704767
11,10,C8,-0.42479832834096715,-0.06001560016147473,-0.22638291967872068,0.09331739152829523,-0.04767466543456066,-0.11034870089385924,0.1718002803034589,-0.19849974929193187,-0.10374752223327519,0.06544803952239406,0.08725646010081783,-0.032617444162251194,0.24066267221507556,0.1958023697877157,0.042151142724467995,-0.587617534994982
11,10,C9,-0.3925988933400525,-0.04200383047625558,-0.288659913064014,-0.18829191895397795,-0.1513794328497394,-0.25021817148602354,-0.1890826952994609,-0.3311335974859433,-0.3032541996415439,-0.13363431168522175,-0.16850237468672974,-0.2803797405307922,-0.1421164476919417,-0.20399132065336448,0.02771010552208776,-0.36424401333394596
11,10,C10,-0.277622020673504,-0.047856487934811134,-0.06624882662505678,-0.09672305420986996,-0.07577525285765803,-0.15212718911149847,0.10270646349867643,-0.1943862632923574,-0.0029520618692853774,-0.04797640686334254,0.12368441498005868,0.02880733542577619,0.2476720096917482,0.12566457499515776,0.021514805149038755,-0.346091328395311
11,10,C11,-0.476166005339235,-0.039174976275278016,-0.31313164774667224,-0.47596013913373203,-0.3339541196556155,-0.42101222552118583,-0.3431409966197427,-0.4299827489103356,-0.3622297327361567,-0.2205204775724182,-0.2875603080308775,-0.32026773564936145,-0.1718407199162338,-0.30569045621145097,0.01967429507840675,-0.30905868166392014
11,10,C12,-0.49111984590249935,-0.06662902300911873,-0.33376183771149176,-0.23384084837069294,-0.10902110912351048,-0.247049804935902,-0.20246691150786472,-0.33621741043881637,-0.2995077230102629,-0.09154879661801334,-0.16742701361053,-0.2362472652357177,-0.11241174945034037,-0.18508693862501074,0.048448609926260704,-0.5517357458324657
11,10,C13,-0.4911373258974966,-0.05389741987363987,-0.2686959044010973,-0.6961841552687329,-0.27191220573559605,-0.4436303427407415,-0.4668208044633695,-0.45885642394759285,-0.3170367311983134,-0.2841823454691696,-0.31554546403478045,-0.23884228148351372,-0.19858091209952325,-0.39063900835556126,0.030293047670814883,-0.3109144554560097
11,10,C14,-0.6763548108703669,-0.08468700821341354,-0.3512091027962326,-0.646555521687033,-0.3133641413470331,-0.4826526809470988,-0.3405821844465632,-0.49647783006560814,-0.3178516769211376,-0.17873640063398244,-0.25012517177433996,-0.1886733731925547,-0.009634459353475424,-0.22228429876141048,0.051646558049581966,-0.5744229906155962
11,10,Enterobacteriaceae,-0.03134589323757302,-0.004567497612068112,-0.013735202618161866,-0.011195798031543509,-0.00860202131227218,-0.013134898867350926,0.0026619329087670725,-0.014083744475907373,-0.004935020908302143,-0.0017524400654014348,0.003702226042276655,-0.0012788653854215067,0.014047153648608764,0.006298738513530829,0.002626218641986277,-0.048480272911307486
11,10,Paenibacillaceae,0.3840171070872314,0.0018897504137212928,0.1625999963601559,0.32430654603003795,0.2609251613895103,0.3106755134570688,0.11823232625452076,0.3272979222841239,0.1654814318094284,0.1736275545242114,0.11492811716527612,0.1377545027736945,-0.04624099760461328,0.09045761482898758,0.003361737890578154,0.14696241505887614
12,11,C1,-0.15104057772990728,-0.01866867579473117,-0.12996336266877345,0.0835932981222349,-0.0049544461627380396,0.01085880049871294,0.023504676567498058,0.008450062914302926,-0.0673499136182731,0.08101277891000147,-0.002193048026063126,-0.06742986902648689,-0.01743313229095224,0.023197270108105617,0.020038615192427413,-0.2749430482715947
12,11,C2,0.026319944738157602,0.0011014391621225438,0.004666763382883597,0.04246605970434457,0.005063211830030937,0.007372540400035736,0.019209586501527067,-0.0012340737191962182,-0.007346190618755388,0.014206236453300363,0.002821146158987274,-0.010862350588557163,2.0263795338745414e-4,0.006294447848732,-0.0018661634534215903,0.04062577320647425
12,11,C3,-0.11694590285133159,-0.00983274139601031,-0.14263227503690648,-0.05308315091779076,-0.06174492334004376,-0.10130595921434205,-0.14321724103298084,-0.14568513118598406,-0.1905787648684179,-0.07275819695414987,-0.13431515364917762,-0.21172743004102107,-0.1888480289502102,-0.19359134033149186,0.005509288945264147,-0.10549871101992746
12,11,C4,-0.6250429502421837,-0.06767044695216333,-0.3394008320196892,-0.48060027445027875,-0.4669485834684828,-0.5122734446842169,-0.18464880655506666,-0.45639667515663845,-0.3161804189738685,-0.08894323262428848,-0.17409790196735184,-0.25021636870593494,0.0980187353511204,-0.09727682458969049,0.030841549952083446,-0.4432232935641765
12,11,C5,-0.45670766311261735,-0.05680737089264191,-0.36451002328792786,-0.06867472295651528,-0.22253693134249095,-0.24113457487804726,-0.09024662576564327,-0.26720047413725234,-0.31831793752151755,-0.020327532715205102,-0.11120294781064596,-0.30379000024414404,-0.06405470891155604,-0.0752908327395341,0.039596384603884184,-0.49619091907497104
12,11,C6,-0.42028910062625957,-0.048839533344054255,-0.28780761857761666,-0.05228416205448664,-0.21083727245191655,-0.25012240111476414,-0.018222229373502593,-0.295225943478413,-0.26185749734271824,-8.484421207345799e-4,-0.07578130085045044,-0.24179831013309322,0.032689448667257835,-0.03427650876133635,0.027073008522254693,-0.42452694596710433
